,time, J/Day ,EC급액,EC배액,pH급액,pH배액,온도토양,온도급액,온도배액,내부이산화탄소,내부광량,평균온도(℃)
75,2021-12-21,1186.2375,2.4943427498323274,3.0843055533199197,5.648674714956406,5.882057008718981,15.680080482897385,15.714369550637157,16.7837441314554,784.2568745808182,38.68308959557344,15.520671868991728
76,2021-12-22,1224.8943710910355,,,,,,,,,,
77,2021-12-23,1366.6375,,,,,,,,,,
78,2021-12-24,1304.753300903405,,,,,,,,,,
79,2021-12-25,634.86875,,,,,,,,,,
80,2021-12-26,1409.21875,,,,,,,,,,
81,2021-12-27,1443.7060458651843,,,,,,,,,,
82,2021-12-28,1396.06875,,,,,,,,,,
83,2021-12-29,1246.9367616400277,,,,,,,,,,
84,2021-12-30,1079.29375,,,,,,,,,,
85,2021-12-31,1285.9819318971508,,,,,,,,,,
86,2022-01-01,1441.63125,,,,,,,,,,
87,2022-01-02,1383.1875,,,,,,,,,,
88,2022-01-03,1412.9186935371786,,,,,,,,,,
89,2022-01-04,1399.06875,,,,,,,,,,
90,2022-01-05,1245.9152189020153,,,,,,,,,,
91,2022-01-06,444.40625,,,,,,,,,,
92,2022-01-07,1462.8686587908269,,,,,,,,,,
93,2022-01-08,1442.05,,,,,,,,,,
94,2022-01-09,1447.0416956219597,,,,,,,,,,
95,2022-01-10,978.6625,,,,,,,,,,
96,2022-01-11,1244.60625,,,,,,,,,,
97,2022-01-12,1500.0,,,,,,,,,,
98,2022-01-13,1519.628805620609,,,,,,,,,,
99,2022-01-14,1298.45,,,,,,,,,,
100,2022-01-15,1527.325,,,,,,,,,,
101,2022-01-16,1261.84375,,,,,,,,,,
102,2022-01-17,1395.70625,,,,,,,,,,
103,2022-01-18,1350.43125,,,,,,,,,,
104,2022-01-19,1577.0375,,,,,,,,,,
105,2022-01-20,1424.75625,,,,,,,,,,
106,2022-01-21,1544.20625,,,,,,,,,,
107,2022-01-22,1415.49375,,,,,,,,,,
108,2022-01-23,1015.5875,,,,,,,,,,
109,2022-01-24,790.5125,,,,,,,,,,
110,2022-01-25,713.0,,,,,,,,,,
111,2022-01-26,0.0,,,,,,,,,,
