,farm_id,number,date,plantHeight,weeklyGrowth
4070,tom2,056,20211022,25.52,25.52
4071,tom2,057,20211022,18.73,18.73
4072,tom2,057,20211022,15.75,15.75
4073,tom2,057,20211022,15.86,15.86
4074,tom2,057,20211022,18.62,18.62
4075,tom2,058,20211022,22.16,22.16
4076,tom2,058,20211022,22.97,22.97
4077,tom2,058,20211022,21.13,21.13
4078,tom2,059,20211022,20.88,20.88
4079,tom2,059,20211022,20.25,20.25
4080,tom2,059,20211022,19.54,19.54
4081,tom2,059,20211022,18.76,18.76
4082,tom2,060,20211022,19.15,19.15
4083,tom2,060,20211022,19.89,19.89
4084,tom2,060,20211022,20.25,20.25
4085,tom2,076,20211023,,
4086,tom2,076,20211023,,
4087,tom2,076,20211023,,
4088,tom2,076,20211023,,
4089,tom2,076,20211023,,
4090,tom2,077,20211023,18.34,18.34
4091,tom2,077,20211023,18.65,18.65
4092,tom2,077,20211023,18.51,18.51
4093,tom2,078,20211023,12.81,12.81
4094,tom2,078,20211023,12.99,12.99
4095,tom2,078,20211023,12.46,12.46
4096,tom2,078,20211023,12.11,12.11
4097,tom2,079,20211023,9.45,9.45
4098,tom2,079,20211023,9.27,9.27
4099,tom2,079,20211023,9.77,9.77
4100,tom2,079,20211023,9.49,9.49
4101,tom2,080,20211023,15.43,15.43
4102,tom2,080,20211023,15.93,15.93
4103,tom2,081,20211023,10.27,10.27
4104,tom2,081,20211023,10.62,10.62
4105,tom2,081,20211023,11.93,11.93
4106,tom2,081,20211023,10.37,10.37
4107,tom2,082,20211023,16.81,16.81
4108,tom2,082,20211023,17.88,17.88
4109,tom2,083,20211023,14.41,14.41
4110,tom2,083,20211023,13.59,13.59
4111,tom2,083,20211023,13.31,13.31
4112,tom2,083,20211023,13.81,13.81
4113,tom2,084,20211023,16.11,16.11
4114,tom2,084,20211023,15.43,15.43
4115,tom2,084,20211023,15.68,15.68
4116,tom2,084,20211023,16.32,16.32
4117,tom2,085,20211023,14.8,14.8
4118,tom2,085,20211023,16.28,16.28
4119,tom2,085,20211023,15.79,15.79
4120,tom2,085,20211023,15.89,15.89
4121,tom2,086,20211023,12.57,12.57
4122,tom2,086,20211023,12.85,12.85
4123,tom2,086,20211023,13.31,13.31
4124,tom2,086,20211023,12.67,12.67
4125,tom2,086,20211023,10.9,10.9
4126,tom2,087,20211023,12.57,12.57
4127,tom2,087,20211023,12.39,12.39
4128,tom2,087,20211023,13.42,13.42
4129,tom2,088,20211023,8.11,8.11
4130,tom2,088,20211023,8.92,8.92
4131,tom2,088,20211023,8.14,8.14
4132,tom2,088,20211023,11.08,11.08
4133,tom2,089,20211023,17.66,17.66
4134,tom2,089,20211023,15.86,15.86
4135,tom2,089,20211023,14.05,14.05
4136,tom2,090,20211023,9.1,9.1
4137,tom2,090,20211023,9.38,9.38
4138,tom2,091,20211023,12.96,12.96
4139,tom2,091,20211023,13.63,13.63
4140,tom2,091,20211023,13.52,13.52
4141,tom2,091,20211023,13.31,13.31
4142,tom2,092,20211023,16.04,16.04
4143,tom2,092,20211023,18.05,18.05
4144,tom2,092,20211023,20.39,20.39
4145,tom2,093,20211023,12.11,12.11
4146,tom2,093,20211023,13.52,13.52
4147,tom2,093,20211023,12.42,12.42
4148,tom2,094,20211023,20.14,20.14
4149,tom2,094,20211023,20.14,20.14
4150,tom2,094,20211023,18.55,18.55
4151,tom2,095,20211023,14.58,14.58
4152,tom2,095,20211023,16.35,16.35
4153,tom2,095,20211023,17.17,17.17
4154,tom2,095,20211023,20.74,20.74
4155,tom2,096,20211023,11.19,11.19
4156,tom2,096,20211023,10.69,10.69
4157,tom2,096,20211023,10.55,10.55
4158,tom2,097,20211023,12.21,12.21
4159,tom2,097,20211023,13.98,13.98
4160,tom2,097,20211023,16.71,16.71
4161,tom2,097,20211023,16.88,16.88
4162,tom2,098,20211023,12.92,12.92
4163,tom2,098,20211023,14.58,14.58
4164,tom2,098,20211023,16.0,16.0
4165,tom2,098,20211023,,
4166,tom2,099,20211023,,
4167,tom2,099,20211023,18.58,18.58
4168,tom2,100,20211023,11.22,11.22
4169,tom2,100,20211023,,
4170,tom2,100,20211023,12.53,12.53
4171,tom2,001,20211027,15.4,15.4
4172,tom2,001,20211027,,
4173,tom2,001,20211027,,
4174,tom2,001,20211027,15.36,15.36
4175,tom2,003,20211027,15.15,15.15
4176,tom2,003,20211027,,
4177,tom2,003,20211027,,
4178,tom2,004,20211027,14.62,14.62
4179,tom2,004,20211027,16.11,16.11
4180,tom2,005,20211027,11.89,11.89
4181,tom2,005,20211027,12.04,12.04
4182,tom2,006,20211027,13.84,13.84
4183,tom2,006,20211027,13.38,13.38
4184,tom2,006,20211027,13.45,13.45
4185,tom2,007,20211027,5.63,5.63
4186,tom2,007,20211027,6.02,6.02
4187,tom2,008,20211027,13.56,13.56
4188,tom2,008,20211027,12.32,12.32
4189,tom2,008,20211027,12.96,12.96
4190,tom2,009,20211027,9.7,9.7
4191,tom2,009,20211027,20.0,20.0
4192,tom2,009,20211027,,
4193,tom2,009,20211027,10.3,10.3
4194,tom2,010,20211027,20.42,20.42
4195,tom2,010,20211027,19.89,19.89
4196,tom2,010,20211027,22.76,22.76
4197,tom2,011,20211027,17.06,17.06
4198,tom2,011,20211027,16.64,16.64
4199,tom2,011,20211027,17.24,17.24
4200,tom2,012,20211027,11.01,11.01
4201,tom2,012,20211027,11.4,11.4
4202,tom2,012,20211027,11.4,11.4
4203,tom2,012,20211027,,
4204,tom2,013,20211027,,
4205,tom2,013,20211027,,
4206,tom2,013,20211027,10.19,10.19
4207,tom2,014,20211027,38.87,38.87
4208,tom2,014,20211027,21.88,21.88
4209,tom2,015,20211027,13.77,13.77
4210,tom2,015,20211027,16.0,16.0
4211,tom2,015,20211027,17.77,17.77
4212,tom2,016,20211027,21.13,21.13
4213,tom2,016,20211027,20.99,20.99
4214,tom2,016,20211027,19.04,19.04
4215,tom2,016,20211027,,
4216,tom2,017,20211027,16.99,16.99
4217,tom2,017,20211027,15.5,15.5
4218,tom2,017,20211027,15.29,15.29
4219,tom2,017,20211027,16.99,16.99
4220,tom2,018,20211027,17.03,17.03
4221,tom2,018,20211027,16.14,16.14
4222,tom2,018,20211027,14.3,14.3
4223,tom2,018,20211027,18.3,18.3
4224,tom2,019,20211027,17.06,17.06
4225,tom2,019,20211027,18.51,18.51
4226,tom2,019,20211027,18.97,18.97
4227,tom2,020,20211027,12.35,12.35
4228,tom2,020,20211027,12.18,12.18
4229,tom2,020,20211027,13.27,13.27
4230,tom2,021,20211027,14.73,14.73
4231,tom2,021,20211027,13.42,13.42
4232,tom2,021,20211027,15.4,15.4
4233,tom2,021,20211027,14.76,14.76
4234,tom2,022,20211027,13.17,13.17
4235,tom2,023,20211027,18.34,18.34
4236,tom2,023,20211027,19.68,19.68
4237,tom2,024,20211027,18.44,18.44
4238,tom2,024,20211027,17.2,17.2
4239,tom2,024,20211027,17.84,17.84
4240,tom2,024,20211027,21.49,21.49
4241,tom2,024,20211027,23.72,23.72
4242,tom2,025,20211027,,
4243,tom2,025,20211027,,
4244,tom2,025,20211027,19.29,19.29
4245,tom2,025,20211027,,
4246,tom2,026,20211027,11.61,11.61
4247,tom2,026,20211027,11.82,11.82
4248,tom2,026,20211027,9.13,9.13
4249,tom2,026,20211027,12.11,12.11
4250,tom2,027,20211027,17.63,17.63
4251,tom2,027,20211027,14.16,14.16
4252,tom2,027,20211027,15.19,15.19
4253,tom2,028,20211027,,
4254,tom2,028,20211027,,
4255,tom2,028,20211027,,
4256,tom2,028,20211027,,
4257,tom2,029,20211027,11.79,11.79
4258,tom2,029,20211027,11.96,11.96
4259,tom2,029,20211027,11.04,11.04
4260,tom2,030,20211027,20.46,20.46
4261,tom2,030,20211027,21.06,21.06
4262,tom2,030,20211027,17.45,17.45
4263,tom2,030,20211027,17.98,17.98
4264,tom2,031,20211030,24.11,24.11
4265,tom2,031,20211030,23.01,23.01
4266,tom2,031,20211030,23.22,23.22
4267,tom2,031,20211030,24.57,24.57
4268,tom2,032,20211030,27.89,27.89
4269,tom2,032,20211030,31.19,31.19
4270,tom2,032,20211030,31.82,31.82
4271,tom2,032,20211030,33.45,33.45
4272,tom2,033,20211030,25.95,25.95
4273,tom2,033,20211030,31.15,31.15
4274,tom2,033,20211030,31.96,31.96
4275,tom2,033,20211030,35.68,35.68
4276,tom2,034,20211030,20.46,20.46
4277,tom2,034,20211030,21.91,21.91
4278,tom2,034,20211030,22.16,22.16
4279,tom2,035,20211030,29.2,29.2
4280,tom2,035,20211030,36.5,36.5
4281,tom2,035,20211030,37.77,37.77
4282,tom2,036,20211030,28.99,28.99
4283,tom2,036,20211030,31.26,31.26
4284,tom2,036,20211030,34.05,34.05
4285,tom2,037,20211030,21.13,21.13
4286,tom2,037,20211030,24.11,24.11
4287,tom2,037,20211030,25.31,25.31
4288,tom2,037,20211030,28.74,28.74
4289,tom2,037,20211030,,
4290,tom2,038,20211030,37.35,37.35
4291,tom2,038,20211030,36.64,36.64
4292,tom2,039,20211030,27.72,27.72
4293,tom2,039,20211030,27.93,27.93
4294,tom2,039,20211030,33.45,33.45
4295,tom2,040,20211030,39.54,39.54
4296,tom2,040,20211030,33.42,33.42
4297,tom2,040,20211030,34.83,34.83
4298,tom2,040,20211030,38.27,38.27
4299,tom2,041,20211030,23.15,23.15
4300,tom2,041,20211030,21.52,21.52
4301,tom2,041,20211030,25.27,25.27
4302,tom2,042,20211030,29.52,29.52
4303,tom2,042,20211030,32.71,32.71
4304,tom2,042,20211030,31.93,31.93
4305,tom2,043,20211030,33.38,33.38
4306,tom2,043,20211030,35.54,35.54
4307,tom2,043,20211030,41.1,41.1
4308,tom2,043,20211030,41.13,41.13
4309,tom2,044,20211030,,
4310,tom2,044,20211030,,
4311,tom2,045,20211030,23.4,23.4
4312,tom2,045,20211030,23.96,23.96
4313,tom2,045,20211030,24.18,24.18
4314,tom2,045,20211030,24.57,24.57
4315,tom2,046,20211030,29.03,29.03
4316,tom2,046,20211030,29.27,29.27
4317,tom2,047,20211030,27.82,27.82
4318,tom2,047,20211030,27.65,27.65
4319,tom2,047,20211030,29.95,29.95
4320,tom2,047,20211030,29.7,29.7
4321,tom2,048,20211030,11.72,11.72
4322,tom2,048,20211030,,
4323,tom2,048,20211030,,
4324,tom2,048,20211030,,
4325,tom2,049,20211030,38.16,38.16
4326,tom2,049,20211030,42.87,42.87
4327,tom2,049,20211030,46.05,46.05
4328,tom2,050,20211030,26.44,26.44
4329,tom2,050,20211030,30.76,30.76
4330,tom2,050,20211030,33.56,33.56
4331,tom2,050,20211030,33.1,33.1
4332,tom2,050,20211030,35.08,35.08
4333,tom2,051,20211030,26.97,26.97
4334,tom2,051,20211030,25.59,25.59
4335,tom2,052,20211030,28.81,28.81
4336,tom2,052,20211030,27.89,27.89
4337,tom2,052,20211030,29.38,29.38
4338,tom2,052,20211030,28.99,28.99
4339,tom2,053,20211030,21.88,21.88
4340,tom2,053,20211030,22.73,22.73
4341,tom2,053,20211030,,
4342,tom2,053,20211030,,
4343,tom2,053,20211030,21.66,21.66
4344,tom2,054,20211030,21.42,21.42
4345,tom2,054,20211030,23.47,23.47
4346,tom2,054,20211030,26.73,26.73
4347,tom2,055,20211030,29.88,29.88
4348,tom2,055,20211030,26.58,26.58
4349,tom2,055,20211030,29.81,29.81
4350,tom2,055,20211030,34.34,34.34
4351,tom2,056,20211030,34.12,34.12
4352,tom2,056,20211030,26.58,26.58
4353,tom2,057,20211030,20.0,20.0
4354,tom2,057,20211030,22.09,22.09
4355,tom2,057,20211030,24.21,24.21
4356,tom2,057,20211030,25.38,25.38
4357,tom2,057,20211030,22.87,22.87
4358,tom2,058,20211030,31.61,31.61
4359,tom2,058,20211030,34.23,34.23
4360,tom2,058,20211030,35.29,35.29
4361,tom2,059,20211030,38.23,38.23
4362,tom2,059,20211030,33.2,33.2
4363,tom2,059,20211030,38.23,38.23
4364,tom2,060,20211030,23.72,23.72
4365,tom2,060,20211030,29.7,29.7
4366,tom2,060,20211030,25.63,25.63
4367,tom2,060,20211030,24.04,24.04
4368,tom2,060,20211030,32.42,32.42
4369,tom2,061,20211030,27.15,27.15
4370,tom2,061,20211030,32.42,32.42
4371,tom2,061,20211030,30.55,30.55
4372,tom2,062,20211030,23.54,23.54
4373,tom2,062,20211030,24.5,24.5
4374,tom2,062,20211030,22.37,22.37
4375,tom2,062,20211030,25.59,25.59
4376,tom2,063,20211030,24.57,24.57
4377,tom2,063,20211030,23.79,23.79
4378,tom2,063,20211030,24.32,24.32
4379,tom2,063,20211030,33.63,33.63
4380,tom2,063,20211030,30.94,30.94
4381,tom2,064,20211030,20.53,20.53
4382,tom2,064,20211030,22.83,22.83
4383,tom2,064,20211030,19.96,19.96
4384,tom2,065,20211030,22.27,22.27
4385,tom2,065,20211030,23.26,23.26
4386,tom2,066,20211030,23.08,23.08
4387,tom2,066,20211030,25.31,25.31
4388,tom2,066,20211030,21.84,21.84
4389,tom2,066,20211030,20.99,20.99
4390,tom2,066,20211030,20.57,20.57
4391,tom2,067,20211030,16.35,16.35
4392,tom2,067,20211030,16.92,16.92
4393,tom2,068,20211030,29.17,29.17
4394,tom2,068,20211030,26.58,26.58
4395,tom2,068,20211030,31.89,31.89
4396,tom2,068,20211030,36.25,36.25
4397,tom2,069,20211030,24.0,24.0
4398,tom2,069,20211030,24.46,24.46
4399,tom2,069,20211030,31.01,31.01
4400,tom2,069,20211030,32.28,32.28
4401,tom2,070,20211030,21.63,21.63
4402,tom2,070,20211030,26.34,26.34
4403,tom2,070,20211030,25.2,25.2
4404,tom2,070,20211030,29.24,29.24
4405,tom2,071,20211030,29.42,29.42
4406,tom2,071,20211030,33.45,33.45
4407,tom2,071,20211030,37.49,37.49
4408,tom2,071,20211030,35.5,35.5
4409,tom2,072,20211030,25.84,25.84
4410,tom2,072,20211030,23.29,23.29
4411,tom2,073,20211030,15.08,15.08
4412,tom2,073,20211030,,
4413,tom2,074,20211030,18.27,18.27
4414,tom2,074,20211030,8.67,8.67
4415,tom2,074,20211030,8.46,8.46
4416,tom2,074,20211030,19.47,19.47
4417,tom2,075,20211030,21.2,21.2
4418,tom2,075,20211030,19.96,19.96
4419,tom2,075,20211030,21.95,21.95
4420,tom2,075,20211030,21.49,21.49
4421,tom2,076,20211030,25.17,25.17
4422,tom2,076,20211030,29.38,29.38
4423,tom2,077,20211030,18.19,18.19
4424,tom2,077,20211030,17.91,17.91
4425,tom2,077,20211030,18.19,18.19
4426,tom2,077,20211030,18.37,18.37
4427,tom2,078,20211030,,
4428,tom2,078,20211030,26.87,26.87
4429,tom2,078,20211030,29.13,29.13
4430,tom2,078,20211030,28.88,28.88
4431,tom2,079,20211030,9.38,9.38
4432,tom2,079,20211030,12.39,12.39
4433,tom2,079,20211030,12.14,12.14
4434,tom2,080,20211030,16.85,16.85
4435,tom2,080,20211030,17.24,17.24
4436,tom2,080,20211030,18.58,18.58
4437,tom2,080,20211030,19.82,19.82
4438,tom2,080,20211030,22.48,22.48
4439,tom2,081,20211030,19.93,19.93
4440,tom2,081,20211030,21.45,21.45
4441,tom2,081,20211030,21.98,21.98
4442,tom2,082,20211030,25.27,25.27
4443,tom2,082,20211030,28.53,28.53
4444,tom2,082,20211030,26.48,26.48
4445,tom2,082,20211030,26.05,26.05
4446,tom2,082,20211030,28.35,28.35
4447,tom2,083,20211030,29.95,29.95
4448,tom2,083,20211030,34.87,34.87
4449,tom2,083,20211030,34.55,34.55
4450,tom2,083,20211030,24.04,24.04
4451,tom2,084,20211030,29.88,29.88
4452,tom2,085,20211030,21.84,21.84
4453,tom2,085,20211030,24.04,24.04
4454,tom2,085,20211030,23.58,23.58
4455,tom2,085,20211030,22.3,22.3
4456,tom2,086,20211030,24.81,24.81
4457,tom2,086,20211030,26.05,26.05
4458,tom2,086,20211030,28.53,28.53
4459,tom2,086,20211030,28.99,28.99
4460,tom2,087,20211030,26.12,26.12
4461,tom2,087,20211030,24.81,24.81
4462,tom2,087,20211030,25.56,25.56
4463,tom2,087,20211030,27.12,27.12
4464,tom2,088,20211030,27.82,27.82
4465,tom2,088,20211030,31.79,31.79
4466,tom2,088,20211030,27.68,27.68
4467,tom2,088,20211030,30.8,30.8
4468,tom2,089,20211030,23.79,23.79
4469,tom2,089,20211030,24.14,24.14
4470,tom2,089,20211030,22.3,22.3
4471,tom2,089,20211030,22.16,22.16
4472,tom2,090,20211030,30.9,30.9
4473,tom2,090,20211030,36.85,36.85
4474,tom2,090,20211030,33.45,33.45
4475,tom2,090,20211030,34.27,34.27
4476,tom2,091,20211030,32.07,32.07
4477,tom2,091,20211030,25.77,25.77
4478,tom2,091,20211030,25.49,25.49
4479,tom2,092,20211030,28.64,28.64
4480,tom2,092,20211030,24.57,24.57
4481,tom2,092,20211030,27.15,27.15
4482,tom2,092,20211030,27.08,27.08
4483,tom2,093,20211030,21.81,21.81
4484,tom2,093,20211030,21.49,21.49
4485,tom2,093,20211030,22.97,22.97
4486,tom2,093,20211030,25.13,25.13
4487,tom2,094,20211030,22.65,22.65
4488,tom2,094,20211030,22.87,22.87
4489,tom2,094,20211030,23.79,23.79
4490,tom2,095,20211030,18.44,18.44
4491,tom2,095,20211030,21.2,21.2
4492,tom2,095,20211030,22.48,22.48
4493,tom2,096,20211030,,
4494,tom2,096,20211030,21.13,21.13
4495,tom2,096,20211030,23.26,23.26
4496,tom2,097,20211030,21.52,21.52
4497,tom2,097,20211030,19.29,19.29
4498,tom2,097,20211030,17.88,17.88
4499,tom2,097,20211030,19.22,19.22
4500,tom2,097,20211030,17.49,17.49
4501,tom2,098,20211030,26.97,26.97
4502,tom2,098,20211030,28.92,28.92
4503,tom2,098,20211030,27.58,27.58
4504,tom2,098,20211030,26.76,26.76
4505,tom2,098,20211030,28.5,28.5
4506,tom2,099,20211030,18.62,18.62
4507,tom2,099,20211030,23.36,23.36
4508,tom2,099,20211030,26.27,26.27
4509,tom2,099,20211030,25.38,25.38
4510,tom2,100,20211030,20.57,20.57
4511,tom2,100,20211030,19.54,19.54
4512,tom2,100,20211030,20.5,20.5
4513,tom2,100,20211030,21.2,21.2
4514,tom2,100,20211030,21.24,21.24
4515,tom2,001,20211117,18.3,18.3
4516,tom2,001,20211117,18.51,18.51
4517,tom2,002,20211117,26.73,26.73
4518,tom2,002,20211117,25.81,25.81
4519,tom2,002,20211117,25.81,25.81
4520,tom2,002,20211117,27.47,27.47
4521,tom2,003,20211117,19.93,19.93
4522,tom2,003,20211117,20.88,20.88
4523,tom2,003,20211117,,
4524,tom2,004,20211117,19.15,19.15
4525,tom2,004,20211117,,
4526,tom2,005,20211117,,
4527,tom2,005,20211117,16.88,16.88
4528,tom2,005,20211117,,
4529,tom2,006,20211117,16.78,16.78
4530,tom2,006,20211117,16.35,16.35
4531,tom2,006,20211117,17.31,17.31
4532,tom2,006,20211117,17.2,17.2
4533,tom2,006,20211117,17.81,17.81
4534,tom2,007,20211117,,
4535,tom2,007,20211117,25.56,25.56
4536,tom2,007,20211117,25.84,25.84
4537,tom2,007,20211117,26.9,26.9
4538,tom2,007,20211117,21.98,21.98
4539,tom2,008,20211117,15.19,15.19
4540,tom2,008,20211117,14.41,14.41
4541,tom2,008,20211117,14.34,14.34
4542,tom2,008,20211117,14.87,14.87
4543,tom2,008,20211117,13.88,13.88
4544,tom2,009,20211117,21.84,21.84
4545,tom2,009,20211117,20.88,20.88
4546,tom2,010,20211117,14.83,14.83
4547,tom2,010,20211117,14.8,14.8
4548,tom2,011,20211117,13.13,13.13
4549,tom2,011,20211117,13.24,13.24
4550,tom2,011,20211117,14.23,14.23
4551,tom2,012,20211117,14.87,14.87
4552,tom2,013,20211117,15.29,15.29
4553,tom2,013,20211117,16.64,16.64
4554,tom2,013,20211117,,
4555,tom2,013,20211117,17.1,17.1
4556,tom2,014,20211117,17.81,17.81
4557,tom2,014,20211117,16.71,16.71
4558,tom2,014,20211117,17.03,17.03
4559,tom2,015,20211117,23.04,23.04
4560,tom2,015,20211117,24.6,24.6
4561,tom2,015,20211117,27.01,27.01
4562,tom2,015,20211117,26.9,26.9
4563,tom2,016,20211117,16.96,16.96
4564,tom2,016,20211117,16.0,16.0
4565,tom2,016,20211117,18.02,18.02
4566,tom2,017,20211117,24.85,24.85
4567,tom2,017,20211117,20.39,20.39
4568,tom2,017,20211117,29.73,29.73
4569,tom2,018,20211117,18.69,18.69
4570,tom2,018,20211117,17.42,17.42
4571,tom2,018,20211117,19.33,19.33
4572,tom2,018,20211117,23.54,23.54
4573,tom2,019,20211117,13.27,13.27
4574,tom2,019,20211117,12.5,12.5
4575,tom2,019,20211117,,
4576,tom2,019,20211117,16.25,16.25
4577,tom2,020,20211117,16.42,16.42
4578,tom2,020,20211117,15.36,15.36
4579,tom2,020,20211117,15.72,15.72
4580,tom2,020,20211117,16.88,16.88
4581,tom2,021,20211117,14.58,14.58
4582,tom2,021,20211117,,
4583,tom2,021,20211117,,
4584,tom2,021,20211117,16.99,16.99
4585,tom2,022,20211117,14.02,14.02
4586,tom2,022,20211117,13.17,13.17
4587,tom2,023,20211117,22.55,22.55
4588,tom2,023,20211117,22.51,22.51
4589,tom2,023,20211117,22.55,22.55
4590,tom2,023,20211117,22.9,22.9
4591,tom2,024,20211117,14.58,14.58
4592,tom2,024,20211117,,
4593,tom2,025,20211117,14.65,14.65
4594,tom2,025,20211117,18.62,18.62
4595,tom2,025,20211117,11.68,11.68
4596,tom2,025,20211117,14.58,14.58
4597,tom2,025,20211117,12.04,12.04
4598,tom2,025,20211117,18.51,18.51
4599,tom2,026,20211117,23.61,23.61
4600,tom2,026,20211117,33.06,33.06
4601,tom2,026,20211117,,
4602,tom2,026,20211117,36.04,36.04
4603,tom2,027,20211117,21.73,21.73
4604,tom2,027,20211117,20.71,20.71
4605,tom2,027,20211117,22.55,22.55
4606,tom2,028,20211117,16.46,16.46
4607,tom2,028,20211117,21.03,21.03
4608,tom2,028,20211117,17.17,17.17
4609,tom2,028,20211117,17.31,17.31
4610,tom2,028,20211117,16.85,16.85
4611,tom2,029,20211117,20.0,20.0
4612,tom2,029,20211117,19.96,19.96
4613,tom2,029,20211117,20.81,20.81
4614,tom2,030,20211117,19.47,19.47
4615,tom2,031,20211119,11.36,11.36
4616,tom2,031,20211119,11.75,11.75
4617,tom2,031,20211119,12.6,12.6
4618,tom2,032,20211119,19.15,19.15
4619,tom2,032,20211119,17.49,17.49
4620,tom2,033,20211119,26.09,26.09
4621,tom2,033,20211119,24.5,24.5
4622,tom2,033,20211119,24.18,24.18
4623,tom2,033,20211119,25.38,25.38
4624,tom2,034,20211119,20.53,20.53
4625,tom2,034,20211119,18.97,18.97
4626,tom2,034,20211119,18.58,18.58
4627,tom2,035,20211119,21.38,21.38
4628,tom2,035,20211119,21.95,21.95
4629,tom2,035,20211119,20.32,20.32
4630,tom2,035,20211119,22.23,22.23
4631,tom2,036,20211119,29.03,29.03
4632,tom2,036,20211119,32.67,32.67
4633,tom2,036,20211119,32.92,32.92
4634,tom2,036,20211119,28.92,28.92
4635,tom2,036,20211119,32.78,32.78
4636,tom2,037,20211119,18.16,18.16
4637,tom2,037,20211119,18.87,18.87
4638,tom2,037,20211119,19.47,19.47
4639,tom2,037,20211119,21.31,21.31
4640,tom2,038,20211119,16.71,16.71
4641,tom2,038,20211119,10.48,10.48
4642,tom2,038,20211119,16.0,16.0
4643,tom2,039,20211119,30.37,30.37
4644,tom2,039,20211119,25.31,25.31
4645,tom2,039,20211119,23.82,23.82
4646,tom2,040,20211119,14.51,14.51
4647,tom2,040,20211119,16.18,16.18
4648,tom2,040,20211119,16.85,16.85
4649,tom2,040,20211119,15.93,15.93
4650,tom2,041,20211119,11.54,11.54
4651,tom2,041,20211119,11.75,11.75
4652,tom2,041,20211119,10.41,10.41
4653,tom2,043,20211119,16.71,16.71
4654,tom2,043,20211119,16.81,16.81
4655,tom2,044,20211119,17.77,17.77
4656,tom2,044,20211119,17.73,17.73
4657,tom2,044,20211119,18.87,18.87
4658,tom2,044,20211119,16.11,16.11
4659,tom2,044,20211119,19.61,19.61
4660,tom2,045,20211119,30.62,30.62
4661,tom2,045,20211119,32.11,32.11
4662,tom2,045,20211119,20.57,20.57
4663,tom2,045,20211119,19.61,19.61
4664,tom2,046,20211119,27.82,27.82
4665,tom2,046,20211119,30.44,30.44
4666,tom2,046,20211119,28.39,28.39
4667,tom2,047,20211119,,
4668,tom2,047,20211119,19.19,19.19
4669,tom2,047,20211119,19.26,19.26
4670,tom2,047,20211119,18.62,18.62
4671,tom2,048,20211119,13.06,13.06
4672,tom2,048,20211119,12.67,12.67
4673,tom2,048,20211119,12.99,12.99
4674,tom2,049,20211119,13.38,13.38
4675,tom2,050,20211119,9.52,9.52
4676,tom2,051,20211119,17.49,17.49
4677,tom2,051,20211119,17.98,17.98
4678,tom2,051,20211119,17.91,17.91
4679,tom2,051,20211119,17.27,17.27
4680,tom2,052,20211119,19.86,19.86
4681,tom2,052,20211119,20.14,20.14
4682,tom2,052,20211119,20.78,20.78
4683,tom2,053,20211119,16.88,16.88
4684,tom2,053,20211119,19.65,19.65
4685,tom2,053,20211119,19.33,19.33
4686,tom2,053,20211119,21.2,21.2
4687,tom2,054,20211119,14.55,14.55
4688,tom2,054,20211119,13.59,13.59
4689,tom2,055,20211119,13.27,13.27
4690,tom2,055,20211119,13.81,13.81
4691,tom2,055,20211119,13.91,13.91
4692,tom2,055,20211119,14.3,14.3
4693,tom2,056,20211119,20.67,20.67
4694,tom2,056,20211119,21.59,21.59
4695,tom2,057,20211119,14.51,14.51
4696,tom2,057,20211119,13.88,13.88
4697,tom2,057,20211119,12.85,12.85
4698,tom2,057,20211119,13.63,13.63
4699,tom2,058,20211119,18.8,18.8
4700,tom2,058,20211119,20.74,20.74
4701,tom2,058,20211119,23.08,23.08
4702,tom2,059,20211119,19.72,19.72
4703,tom2,059,20211119,20.25,20.25
4704,tom2,059,20211119,19.65,19.65
4705,tom2,059,20211119,20.42,20.42
4706,tom2,060,20211119,17.35,17.35
4707,tom2,060,20211119,17.7,17.7
4708,tom2,060,20211119,18.55,18.55
4709,tom2,060,20211119,18.12,18.12
4710,tom2,061,20211119,24.67,24.67
4711,tom2,061,20211119,12.53,12.53
4712,tom2,063,20211119,19.4,19.4
4713,tom2,063,20211119,19.04,19.04
4714,tom2,063,20211119,15.04,15.04
4715,tom2,063,20211119,16.96,16.96
4716,tom2,064,20211119,21.84,21.84
4717,tom2,065,20211119,21.66,21.66
4718,tom2,065,20211119,23.19,23.19
4719,tom2,065,20211119,23.96,23.96
4720,tom2,066,20211119,20.18,20.18
4721,tom2,066,20211119,23.75,23.75
4722,tom2,066,20211119,23.4,23.4
4723,tom2,067,20211119,18.48,18.48
4724,tom2,067,20211119,20.21,20.21
4725,tom2,067,20211119,22.48,22.48
4726,tom2,067,20211119,21.59,21.59
4727,tom2,067,20211119,22.09,22.09
4728,tom2,068,20211119,14.58,14.58
4729,tom2,068,20211119,14.3,14.3
4730,tom2,068,20211119,,
4731,tom2,068,20211119,13.27,13.27
4732,tom2,068,20211119,14.83,14.83
4733,tom2,069,20211119,22.44,22.44
4734,tom2,069,20211119,21.38,21.38
4735,tom2,070,20211119,15.58,15.58
4736,tom2,070,20211119,13.1,13.1
4737,tom2,070,20211119,15.01,15.01
4738,tom2,070,20211119,15.26,15.26
4739,tom2,071,20211119,19.4,19.4
4740,tom2,071,20211119,19.93,19.93
4741,tom2,072,20211119,16.74,16.74
4742,tom2,073,20211119,13.91,13.91
4743,tom2,073,20211119,16.6,16.6
4744,tom2,073,20211119,19.33,19.33
4745,tom2,073,20211119,20.39,20.39
4746,tom2,074,20211119,23.79,23.79
4747,tom2,074,20211119,23.47,23.47
4748,tom2,074,20211119,28.32,28.32
