,farm_id,number,date,floweringNode,numberOfTheFlower,numberOfTheFlowerPerTruss
773,tom3,035,20211004,9,1,9
774,tom3,035,20211004,9,1,9
775,tom3,038,20211004,8,1,8
776,tom3,038,20211004,8,1,8
777,tom3,038,20211004,8,1,8
778,tom3,038,20211004,8,1,8
779,tom3,038,20211004,8,1,8
780,tom3,038,20211004,8,1,8
781,tom3,040,20211004,9,1,9
782,tom3,040,20211004,9,1,9
783,tom3,040,20211004,9,1,9
784,tom3,042,20211004,9,1,9
785,tom3,045,20211004,8,1,8
786,tom3,046,20211004,9,1,9
787,tom3,048,20211004,8,1,8
788,tom3,050,20211004,9,1,9
789,tom3,050,20211004,9,1,9
790,tom3,051,20211004,9,1,9
791,tom3,051,20211004,9,1,9
792,tom3,052,20211004,8,1,8
793,tom3,052,20211004,8,1,8
794,tom3,052,20211004,8,1,8
795,tom3,052,20211004,8,1,8
796,tom3,056,20211004,9,1,9
797,tom3,056,20211004,9,1,9
798,tom3,056,20211004,9,1,9
799,tom3,060,20211004,9,1,9
800,tom3,060,20211004,9,1,9
801,tom3,060,20211004,9,1,9
802,tom3,063,20211005,8,1,8
803,tom3,063,20211005,8,1,8
804,tom3,064,20211005,9,1,9
805,tom3,064,20211005,9,1,9
806,tom3,065,20211005,7,1,7
807,tom3,065,20211005,9,1,9
808,tom3,065,20211005,9,1,9
809,tom3,065,20211005,9,1,9
810,tom3,065,20211005,9,1,9
811,tom3,066,20211005,9,1,9
812,tom3,066,20211005,9,1,9
813,tom3,066,20211005,9,1,9
814,tom3,067,20211005,9,1,9
815,tom3,068,20211005,9,1,9
816,tom3,068,20211005,9,1,9
817,tom3,069,20211005,8,1,8
818,tom3,069,20211005,8,1,8
819,tom3,071,20211005,8,1,8
820,tom3,075,20211005,9,1,9
821,tom3,075,20211005,9,1,9
822,tom3,076,20211005,9,1,9
823,tom3,077,20211005,9,1,9
824,tom3,077,20211005,9,1,9
825,tom3,078,20211005,8,1,8
826,tom3,079,20211005,9,1,9
827,tom3,080,20211005,9,1,9
828,tom3,080,20211005,9,1,9
829,tom3,080,20211005,9,1,9
830,tom3,080,20211005,9,1,9
831,tom3,083,20211005,9,1,9
832,tom3,083,20211005,9,1,9
833,tom3,085,20211006,8,1,8
834,tom3,085,20211006,9,1,9
835,tom3,085,20211006,9,1,9
836,tom3,085,20211006,9,1,9
837,tom3,086,20211006,9,1,9
838,tom3,086,20211006,9,1,9
839,tom3,087,20211006,8,1,8
840,tom3,087,20211006,8,1,8
841,tom3,087,20211006,8,1,8
842,tom3,088,20211006,10,1,10
843,tom3,093,20211006,9,1,9
844,tom3,093,20211006,9,1,9
845,tom3,094,20211006,8,1,8
846,tom3,095,20211006,9,1,9
847,tom3,095,20211006,9,1,9
848,tom3,097,20211006,9,1,9
849,tom3,098,20211006,9,1,9
850,tom3,001,20211011,10,1,10
851,tom3,005,20211011,9,1,9
852,tom3,006,20211011,10,1,10
853,tom3,019,20211011,9,1,9
854,tom3,019,20211011,9,1,9
855,tom3,022,20211012,10,1,10
856,tom3,023,20211012,10,1,10
857,tom3,023,20211012,10,1,10
858,tom3,024,20211012,9,1,9
859,tom3,027,20211012,10,1,10
860,tom3,030,20211012,9,1,9
861,tom3,030,20211012,9,1,9
862,tom3,031,20211012,10,1,10
863,tom3,031,20211012,10,1,10
864,tom3,031,20211012,10,1,10
865,tom3,031,20211012,10,1,10
866,tom3,031,20211012,10,1,10
867,tom3,031,20211012,10,1,10
868,tom3,036,20211012,10,1,10
869,tom3,036,20211012,10,1,10
870,tom3,036,20211012,10,1,10
871,tom3,037,20211012,10,1,10
872,tom3,037,20211012,10,1,10
873,tom3,038,20211012,9,1,9
874,tom3,038,20211012,9,1,9
875,tom3,039,20211012,10,1,10
876,tom3,039,20211012,10,1,10
877,tom3,039,20211012,10,1,10
878,tom3,047,20211013,10,1,10
879,tom3,047,20211013,10,1,10
880,tom3,047,20211013,10,1,10
881,tom3,050,20211013,10,1,10
882,tom3,051,20211013,10,1,10
883,tom3,054,20211013,9,1,9
884,tom3,059,20211013,10,1,10
885,tom3,062,20211014,10,1,10
886,tom3,062,20211014,10,1,10
887,tom3,063,20211014,9,1,9
888,tom3,064,20211014,10,1,10
889,tom3,064,20211014,10,1,10
890,tom3,068,20211014,10,1,10
891,tom3,069,20211015,10,1,10
892,tom3,069,20211015,10,1,10
893,tom3,069,20211015,10,1,10
894,tom3,072,20211015,10,1,10
895,tom3,075,20211015,10,1,10
896,tom3,079,20211015,10,1,10
897,tom3,079,20211015,10,1,10
898,tom3,080,20211015,10,1,10
899,tom3,081,20211015,10,1,10
900,tom3,083,20211015,8,1,8
901,tom3,088,20211015,11,1,11
902,tom3,089,20211015,10,1,10
903,tom3,092,20211015,10,1,10
904,tom3,094,20211015,9,1,9
905,tom3,095,20211015,10,1,10
906,tom3,100,20211015,10,1,10
907,tom3,100,20211015,10,1,10
908,tom3,100,20211015,10,1,10
909,tom3,001,20211018,11,1,11
910,tom3,001,20211018,11,1,11
911,tom3,002,20211018,10,1,10
912,tom3,005,20211018,10,1,10
913,tom3,006,20211018,11,1,11
914,tom3,008,20211018,10,1,10
915,tom3,009,20211018,10,1,10
916,tom3,009,20211018,10,1,10
917,tom3,010,20211018,11,1,11
918,tom3,011,20211018,10,1,10
919,tom3,013,20211018,11,1,11
920,tom3,014,20211018,11,1,11
921,tom3,014,20211018,11,1,11
922,tom3,016,20211018,10,1,10
923,tom3,016,20211018,10,1,10
924,tom3,017,20211018,10,1,10
925,tom3,017,20211018,10,1,10
926,tom3,018,20211018,10,1,10
927,tom3,019,20211018,10,1,10
928,tom3,019,20211018,10,1,10
929,tom3,020,20211018,10,1,10
930,tom3,021,20211019,9,1,9
931,tom3,021,20211019,9,1,9
932,tom3,024,20211019,10,1,10
933,tom3,024,20211019,10,1,10
934,tom3,025,20211019,10,1,10
935,tom3,026,20211019,10,1,10
936,tom3,026,20211019,10,1,10
937,tom3,027,20211019,11,1,11
938,tom3,029,20211019,10,1,10
939,tom3,030,20211019,10,1,10
940,tom3,030,20211019,10,1,10
941,tom3,034,20211020,11,1,11
942,tom3,040,20211020,10,1,10
943,tom3,042,20211020,11,1,11
944,tom3,042,20211020,11,1,11
945,tom3,043,20211020,11,1,11
946,tom3,045,20211020,10,1,10
947,tom3,045,20211020,10,1,10
948,tom3,047,20211020,10,1,10
949,tom3,048,20211020,10,1,10
950,tom3,048,20211020,10,1,10
951,tom3,051,20211020,11,1,11
952,tom3,051,20211020,11,1,11
953,tom3,052,20211020,10,1,10
954,tom3,052,20211020,10,1,10
955,tom3,053,20211020,10,1,10
956,tom3,055,20211021,11,1,11
957,tom3,056,20211021,11,1,11
958,tom3,056,20211021,11,1,11
959,tom3,057,20211021,11,1,11
960,tom3,058,20211021,11,1,11
961,tom3,060,20211021,10,1,10
962,tom3,063,20211021,10,1,10
963,tom3,063,20211021,10,1,10
964,tom3,064,20211021,10,1,10
965,tom3,069,20211021,10,1,10
966,tom3,070,20211021,10,1,10
967,tom3,073,20211021,10,1,10
968,tom3,074,20211021,10,1,10
969,tom3,074,20211021,10,1,10
970,tom3,076,20211021,11,1,11
971,tom3,076,20211021,11,1,11
972,tom3,082,20211022,11,1,11
973,tom3,084,20211022,10,1,10
974,tom3,085,20211022,10,1,10
975,tom3,089,20211022,11,1,11
976,tom3,090,20211022,11,1,11
977,tom3,093,20211022,11,1,11
978,tom3,094,20211022,10,1,10
979,tom3,096,20211022,10,1,10
980,tom3,097,20211022,11,1,11
981,tom3,097,20211022,11,1,11
982,tom3,098,20211022,11,1,11
983,tom3,099,20211022,10,1,10
984,tom3,099,20211022,10,1,10
985,tom3,004,20211025,12,1,12
986,tom3,004,20211025,12,1,12
987,tom3,005,20211025,11,1,11
988,tom3,005,20211025,11,1,11
989,tom3,005,20211025,11,1,11
990,tom3,006,20211025,11,1,11
991,tom3,010,20211025,11,1,11
992,tom3,011,20211025,11,1,11
993,tom3,011,20211025,11,1,11
994,tom3,012,20211025,11,1,11
995,tom3,013,20211025,12,1,12
996,tom3,017,20211026,11,1,11
997,tom3,020,20211026,11,1,11
998,tom3,026,20211026,11,1,11
999,tom3,026,20211026,11,1,11
1000,tom3,030,20211026,11,1,11
1001,tom3,030,20211026,11,1,11
1002,tom3,034,20211027,12,1,12
1003,tom3,034,20211027,12,1,12
1004,tom3,034,20211027,12,1,12
1005,tom3,044,20211027,12,1,12
1006,tom3,044,20211027,12,1,12
1007,tom3,045,20211027,11,1,11
1008,tom3,045,20211027,11,1,11
1009,tom3,046,20211027,12,1,12
1010,tom3,047,20211027,11,1,11
1011,tom3,054,20211028,11,1,11
1012,tom3,056,20211028,12,1,12
1013,tom3,058,20211028,12,1,12
1014,tom3,058,20211028,12,1,12
1015,tom3,061,20211028,12,1,12
1016,tom3,063,20211028,11,1,11
1017,tom3,066,20211028,11,1,11
1018,tom3,066,20211028,11,1,11
1019,tom3,068,20211028,11,1,11
1020,tom3,071,20211028,11,1,11
1021,tom3,071,20211028,11,1,11
1022,tom3,072,20211028,11,1,11
1023,tom3,074,20211028,11,1,11
1024,tom3,075,20211028,11,1,11
1025,tom3,076,20211028,12,1,12
1026,tom3,076,20211028,12,1,12
1027,tom3,076,20211028,12,1,12
1028,tom3,077,20211028,12,1,12
1029,tom3,078,20211028,11,1,11
1030,tom3,082,20211029,12,1,12
1031,tom3,083,20211029,11,1,11
1032,tom3,084,20211029,11,1,11
1033,tom3,085,20211029,11,1,11
1034,tom3,087,20211029,10,1,10
1035,tom3,088,20211029,12,1,12
1036,tom3,089,20211029,12,1,12
1037,tom3,093,20211029,12,1,12
1038,tom3,093,20211029,12,1,12
1039,tom3,094,20211029,11,1,11
1040,tom3,094,20211029,11,1,11
1041,tom3,095,20211029,11,1,11
1042,tom3,096,20211029,11,1,11
1043,tom3,096,20211029,11,1,11
1044,tom3,097,20211029,12,1,12
1045,tom3,097,20211029,12,1,12
1046,tom3,099,20211029,10,1,10
1047,tom3,099,20211029,11,1,11
1048,tom3,099,20211029,11,1,11
1049,tom3,099,20211029,11,1,11
1050,tom3,100,20211029,11,1,11
1051,tom3,100,20211029,11,1,11
1052,tom3,001,20211101,12,1,12
1053,tom3,002,20211101,11,1,11
1054,tom3,004,20211101,12,1,12
1055,tom3,004,20211101,12,1,12
1056,tom3,009,20211101,12,1,12
1057,tom3,010,20211101,12,1,12
1058,tom3,010,20211101,12,1,12
1059,tom3,012,20211101,12,1,12
1060,tom3,012,20211101,12,1,12
1061,tom3,012,20211101,12,1,12
1062,tom3,014,20211102,12,1,12
1063,tom3,016,20211102,11,1,11
1064,tom3,016,20211102,11,1,11
1065,tom3,017,20211102,11,1,11
1066,tom3,018,20211102,11,1,11
1067,tom3,018,20211102,11,1,11
1068,tom3,019,20211102,11,1,11
1069,tom3,020,20211102,11,1,11
1070,tom3,021,20211102,10,1,10
1071,tom3,021,20211102,10,1,10
1072,tom3,022,20211102,12,1,12
1073,tom3,022,20211102,12,1,12
1074,tom3,023,20211102,12,1,12
1075,tom3,023,20211102,12,1,12
1076,tom3,027,20211102,12,1,12
1077,tom3,028,20211102,12,1,12
1078,tom3,028,20211102,12,1,12
1079,tom3,029,20211102,12,1,12
1080,tom3,029,20211102,12,1,12
1081,tom3,034,20211102,12,1,12
1082,tom3,034,20211102,12,1,12
1083,tom3,035,20211102,12,1,12
1084,tom3,038,20211102,11,1,11
1085,tom3,040,20211102,12,1,12
1086,tom3,041,20211104,12,1,12
1087,tom3,043,20211104,13,1,13
1088,tom3,044,20211104,12,1,12
1089,tom3,047,20211104,12,1,12
1090,tom3,047,20211104,12,1,12
1091,tom3,048,20211104,11,1,11
1092,tom3,052,20211104,11,1,11
1093,tom3,054,20211104,12,1,12
1094,tom3,054,20211104,12,1,12
1095,tom3,054,20211104,12,1,12
1096,tom3,058,20211104,13,1,13
1097,tom3,060,20211104,12,1,12
1098,tom3,060,20211104,12,1,12
1099,tom3,061,20211104,13,1,13
1100,tom3,062,20211104,12,1,12
1101,tom3,062,20211104,12,1,12
1102,tom3,063,20211105,12,1,12
1103,tom3,064,20211105,12,1,12
1104,tom3,065,20211105,12,1,12
1105,tom3,065,20211105,12,1,12
1106,tom3,066,20211105,12,1,12
1107,tom3,067,20211105,12,1,12
1108,tom3,067,20211105,12,1,12
1109,tom3,068,20211105,12,1,12
1110,tom3,068,20211105,12,1,12
1111,tom3,069,20211105,12,1,12
1112,tom3,069,20211105,12,1,12
1113,tom3,072,20211105,11,1,11
1114,tom3,075,20211105,12,1,12
1115,tom3,081,20211106,12,1,12
1116,tom3,083,20211106,12,1,12
1117,tom3,084,20211106,11,1,11
1118,tom3,085,20211106,12,1,12
1119,tom3,086,20211106,12,1,12
1120,tom3,086,20211106,12,1,12
1121,tom3,087,20211106,11,1,11
1122,tom3,087,20211106,11,1,11
1123,tom3,088,20211106,13,1,13
1124,tom3,090,20211106,13,1,13
1125,tom3,095,20211106,12,1,12
1126,tom3,100,20211106,12,1,12
1127,tom3,002,20211110,12,1,12
1128,tom3,002,20211110,12,1,12
1129,tom3,002,20211110,12,1,12
1130,tom3,002,20211110,12,1,12
1131,tom3,003,20211110,12,1,12
1132,tom3,003,20211110,12,1,12
1133,tom3,003,20211110,13,1,13
1134,tom3,003,20211110,13,1,13
1135,tom3,006,20211110,13,1,13
1136,tom3,006,20211110,13,1,13
1137,tom3,006,20211110,13,1,13
1138,tom3,007,20211110,13,1,13
1139,tom3,007,20211110,13,1,13
1140,tom3,008,20211110,12,1,12
1141,tom3,008,20211110,12,1,12
1142,tom3,009,20211110,13,1,13
1143,tom3,009,20211110,13,1,13
1144,tom3,009,20211110,13,1,13
1145,tom3,009,20211110,13,1,13
1146,tom3,014,20211110,12,1,12
1147,tom3,015,20211110,12,1,12
1148,tom3,015,20211110,12,1,12
1149,tom3,016,20211110,13,1,13
1150,tom3,016,20211110,13,1,13
1151,tom3,017,20211110,13,1,13
1152,tom3,021,20211111,11,1,11
1153,tom3,021,20211111,11,1,11
1154,tom3,021,20211111,12,1,12
1155,tom3,021,20211111,12,1,12
1156,tom3,021,20211111,12,1,12
1157,tom3,021,20211111,12,1,12
1158,tom3,022,20211111,13,1,13
1159,tom3,022,20211111,13,1,13
1160,tom3,022,20211111,13,1,13
1161,tom3,022,20211111,13,1,13
1162,tom3,023,20211111,13,1,13
1163,tom3,025,20211111,12,1,12
1164,tom3,027,20211111,12,1,12
1165,tom3,028,20211111,13,1,13
1166,tom3,028,20211111,13,1,13
1167,tom3,029,20211111,13,1,13
1168,tom3,031,20211111,13,1,13
1169,tom3,032,20211111,12,1,12
1170,tom3,032,20211111,12,1,12
1171,tom3,033,20211111,12,1,12
1172,tom3,034,20211111,12,1,12
1173,tom3,034,20211111,12,1,12
1174,tom3,035,20211111,12,1,12
1175,tom3,035,20211111,12,1,12
1176,tom3,036,20211111,12,1,12
1177,tom3,037,20211111,13,1,13
1178,tom3,038,20211111,12,1,12
1179,tom3,040,20211111,13,1,13
1180,tom3,040,20211111,13,1,13
1181,tom3,040,20211111,13,1,13
1182,tom3,041,20211112,12,1,12
1183,tom3,041,20211112,12,1,12
1184,tom3,043,20211112,12,1,12
1185,tom3,043,20211112,13,1,13
1186,tom3,043,20211112,13,1,13
1187,tom3,044,20211112,11,1,11
1188,tom3,045,20211112,12,1,12
1189,tom3,045,20211112,12,1,12
1190,tom3,045,20211112,12,1,12
1191,tom3,046,20211112,13,1,13
1192,tom3,046,20211112,13,1,13
1193,tom3,047,20211112,12,1,12
1194,tom3,047,20211112,12,1,12
1195,tom3,048,20211112,13,1,13
1196,tom3,049,20211112,12,1,12
1197,tom3,049,20211112,12,1,12
1198,tom3,049,20211112,13,1,13
1199,tom3,050,20211112,12,1,12
1200,tom3,050,20211112,12,1,12
1201,tom3,051,20211112,12,1,12
1202,tom3,053,20211112,12,1,12
1203,tom3,055,20211113,12,1,12
1204,tom3,057,20211113,12,1,12
1205,tom3,059,20211113,12,1,12
1206,tom3,060,20211113,13,1,13
1207,tom3,060,20211113,13,1,13
1208,tom3,060,20211113,13,1,13
1209,tom3,063,20211113,12,1,12
1210,tom3,063,20211113,13,1,13
1211,tom3,064,20211113,11,1,11
1212,tom3,066,20211113,12,1,12
1213,tom3,067,20211113,12,1,12
1214,tom3,067,20211113,12,1,12
1215,tom3,068,20211113,12,1,12
1216,tom3,068,20211113,12,1,12
1217,tom3,068,20211113,12,1,12
1218,tom3,068,20211113,12,1,12
1219,tom3,069,20211113,12,1,12
1220,tom3,073,20211113,12,1,12
1221,tom3,074,20211113,13,1,13
1222,tom3,074,20211113,13,1,13
1223,tom3,075,20211113,13,1,13
1224,tom3,076,20211113,12,1,12
1225,tom3,076,20211113,12,1,12
1226,tom3,079,20211113,12,1,12
1227,tom3,081,20211113,11,1,11
1228,tom3,081,20211113,12,1,12
1229,tom3,081,20211113,12,1,12
1230,tom3,083,20211113,12,1,12
1231,tom3,084,20211113,13,1,13
1232,tom3,084,20211113,13,1,13
1233,tom3,084,20211113,13,1,13
1234,tom3,087,20211113,13,1,13
1235,tom3,088,20211113,11,1,11
1236,tom3,089,20211113,12,1,12
1237,tom3,089,20211113,12,1,12
1238,tom3,090,20211113,12,1,12
1239,tom3,090,20211113,12,1,12
1240,tom3,093,20211113,12,1,12
1241,tom3,093,20211113,12,1,12
1242,tom3,093,20211113,12,1,12
1243,tom3,094,20211113,13,1,13
1244,tom3,094,20211113,13,1,13
1245,tom3,094,20211113,13,1,13
1246,tom3,095,20211113,12,1,12
1247,tom3,095,20211113,13,1,13
1248,tom3,096,20211113,12,1,12
1249,tom3,097,20211113,11,1,11
1250,tom3,097,20211113,12,1,12
1251,tom3,097,20211113,12,1,12
1252,tom3,100,20211113,12,1,12
1253,tom3,100,20211113,12,1,12
1254,tom3,004,20211115,13,1,13
1255,tom3,004,20211115,13,1,13
1256,tom3,009,20211115,14,1,14
1257,tom3,010,20211115,13,1,13
1258,tom3,013,20211115,13,1,13
1259,tom3,013,20211115,13,1,13
1260,tom3,015,20211115,13,1,13
1261,tom3,015,20211115,13,1,13
1262,tom3,023,20211116,13,1,13
1263,tom3,025,20211116,13,1,13
1264,tom3,029,20211116,13,1,13
1265,tom3,031,20211116,13,1,13
1266,tom3,033,20211116,13,1,13
1267,tom3,035,20211116,13,1,13
1268,tom3,036,20211116,13,1,13
1269,tom3,037,20211116,13,1,13
1270,tom3,038,20211116,14,1,14
1271,tom3,039,20211116,13,1,13
1272,tom3,040,20211116,12,1,12
1273,tom3,046,20211117,13,1,13
1274,tom3,051,20211118,13,1,13
1275,tom3,051,20211118,13,1,13
1276,tom3,052,20211118,12,1,12
1277,tom3,052,20211118,13,1,13
1278,tom3,053,20211118,14,1,14
1279,tom3,053,20211118,14,1,14
1280,tom3,056,20211118,13,1,13
1281,tom3,062,20211118,13,1,13
1282,tom3,066,20211118,12,1,12
1283,tom3,069,20211118,13,1,13
1284,tom3,069,20211118,13,1,13
1285,tom3,070,20211118,13,1,13
1286,tom3,070,20211118,13,1,13
1287,tom3,075,20211118,13,1,13
1288,tom3,077,20211119,13,1,13
1289,tom3,082,20211119,13,1,13
1290,tom3,087,20211119,12,1,12
1291,tom3,090,20211119,12,1,12
1292,tom3,090,20211119,12,1,12
1293,tom3,092,20211119,13,1,13
1294,tom3,093,20211119,12,1,12
1295,tom3,093,20211119,12,1,12
1296,tom3,005,20211122,14,1,14
1297,tom3,006,20211122,14,1,14
1298,tom3,009,20211122,14,1,14
1299,tom3,010,20211122,14,1,14
1300,tom3,010,20211122,14,1,14
1301,tom3,011,20211122,14,1,14
1302,tom3,017,20211122,14,1,14
1303,tom3,020,20211122,14,1,14
1304,tom3,022,20211123,13,1,13
1305,tom3,023,20211123,14,1,14
1306,tom3,023,20211123,14,1,14
1307,tom3,038,20211123,14,1,14
1308,tom3,040,20211123,13,1,13
1309,tom3,041,20211125,14,1,14
1310,tom3,043,20211125,14,1,14
1311,tom3,045,20211125,14,1,14
1312,tom3,047,20211125,14,1,14
1313,tom3,047,20211125,14,1,14
1314,tom3,049,20211125,14,1,14
1315,tom3,054,20211125,13,1,13
1316,tom3,054,20211125,13,1,13
1317,tom3,057,20211125,13,1,13
1318,tom3,058,20211125,14,1,14
1319,tom3,059,20211125,13,1,13
1320,tom3,061,20211125,13,1,13
1321,tom3,064,20211125,14,1,14
1322,tom3,064,20211125,14,1,14
1323,tom3,065,20211125,14,1,14
1324,tom3,065,20211125,14,1,14
1325,tom3,065,20211125,14,1,14
1326,tom3,069,20211125,13,1,13
1327,tom3,073,20211127,14,1,14
1328,tom3,075,20211127,14,1,14
1329,tom3,078,20211127,14,1,14
1330,tom3,078,20211127,14,1,14
1331,tom3,078,20211127,14,1,14
1332,tom3,081,20211127,13,1,13
1333,tom3,084,20211127,13,1,13
1334,tom3,084,20211127,13,1,13
1335,tom3,084,20211127,13,1,13
1336,tom3,090,20211127,12,1,12
1337,tom3,090,20211127,12,1,12
1338,tom3,092,20211127,13,1,13
1339,tom3,096,20211127,13,1,13
1340,tom3,096,20211127,13,1,13
1341,tom3,096,20211127,13,1,13
1342,tom3,098,20211127,14,1,14
1343,tom3,099,20211127,13,1,13
1344,tom3,007,20211130,15,1,15
1345,tom3,018,20211130,15,1,15
1346,tom3,019,20211130,14,1,14
1347,tom3,021,20211201,15,1,15
1348,tom3,021,20211201,15,1,15
1349,tom3,032,20211201,15,1,15
1350,tom3,038,20211201,14,1,14
1351,tom3,038,20211201,14,1,14
1352,tom3,041,20211202,15,1,15
1353,tom3,042,20211202,14,1,14
1354,tom3,048,20211202,14,1,14
1355,tom3,049,20211202,15,1,15
1356,tom3,051,20211202,14,1,14
1357,tom3,052,20211202,15,1,15
1358,tom3,052,20211202,15,1,15
1359,tom3,056,20211202,14,1,14
1360,tom3,056,20211202,14,1,14
1361,tom3,061,20211202,14,1,14
1362,tom3,068,20211202,14,1,14
1363,tom3,069,20211202,14,1,14
1364,tom3,070,20211202,14,1,14
1365,tom3,071,20211203,14,1,14
1366,tom3,071,20211203,14,1,14
1367,tom3,077,20211203,14,1,14
1368,tom3,079,20211203,14,1,14
1369,tom3,080,20211203,14,1,14
1370,tom3,086,20211203,14,1,14
1371,tom3,091,20211203,12,1,12
1372,tom3,091,20211203,12,1,12
1373,tom3,100,20211203,13,1,13
1374,tom3,001,20211206,16,1,16
1375,tom3,004,20211206,15,1,15
1376,tom3,006,20211206,15,1,15
1377,tom3,012,20211206,15,1,15
1378,tom3,014,20211206,14,1,14
1379,tom3,023,20211207,15,1,15
1380,tom3,024,20211207,15,1,15
1381,tom3,024,20211207,15,1,15
1382,tom3,031,20211207,15,1,15
1383,tom3,032,20211207,16,1,16
1384,tom3,034,20211207,14,1,14
1385,tom3,036,20211207,15,1,15
1386,tom3,037,20211207,15,1,15
1387,tom3,040,20211207,14,1,14
1388,tom3,043,20211208,15,1,15
1389,tom3,043,20211208,15,1,15
1390,tom3,044,20211208,15,1,15
1391,tom3,045,20211208,15,1,15
1392,tom3,046,20211208,14,1,14
1393,tom3,046,20211208,14,1,14
1394,tom3,050,20211208,15,1,15
1395,tom3,054,20211208,14,1,14
1396,tom3,054,20211208,14,1,14
1397,tom3,056,20211208,14,1,14
1398,tom3,057,20211208,14,1,14
1399,tom3,058,20211208,15,1,15
1400,tom3,063,20211209,14,1,14
1401,tom3,063,20211209,14,1,14
1402,tom3,068,20211209,15,1,15
1403,tom3,071,20211209,15,1,15
1404,tom3,073,20211209,15,1,15
1405,tom3,073,20211209,15,1,15
1406,tom3,074,20211209,15,1,15
1407,tom3,075,20211209,15,1,15
1408,tom3,080,20211209,14,1,14
1409,tom3,081,20211212,14,1,14
1410,tom3,082,20211212,15,1,15
1411,tom3,084,20211212,14,1,14
1412,tom3,092,20211212,13,1,13
1413,tom3,097,20211212,14,1,14
1414,tom3,097,20211212,14,1,14
1415,tom3,097,20211212,14,1,14
1416,tom3,098,20211212,15,1,15
1417,tom3,099,20211212,13,1,13
1418,tom3,099,20211212,13,1,13
1419,tom3,061,20211217,15,1,15
1420,tom3,066,20211217,15,1,15
1421,tom3,067,20211217,14,1,14
1422,tom3,069,20211217,15,1,15
1423,tom3,069,20211217,15,1,15
1424,tom3,076,20211217,15,1,15
1425,tom3,076,20211217,15,1,15
1426,tom3,077,20211217,15,1,15
1427,tom3,077,20211217,15,1,15
1428,tom3,078,20211217,15,1,15
1429,tom3,079,20211217,15,1,15
1430,tom3,079,20211217,15,1,15
1431,tom3,084,20211217,14,1,14
1432,tom3,087,20211217,14,1,14
1433,tom3,096,20211218,14,1,14
1434,tom3,099,20211218,13,1,13
1435,tom3,003,20211220,15,1,15
1436,tom3,003,20211220,15,1,15
1437,tom3,007,20211220,17,1,17
1438,tom3,017,20211220,16,1,16
1439,tom3,017,20211220,16,1,16
1440,tom3,019,20211220,16,1,16
1441,tom3,019,20211220,16,1,16
1442,tom3,023,20211221,16,1,16
1443,tom3,026,20211221,15,1,15
1444,tom3,026,20211221,15,1,15
1445,tom3,030,20211221,15,1,15
1446,tom3,031,20211221,16,1,16
1447,tom3,038,20211221,16,1,16
1448,tom3,038,20211221,16,1,16
1449,tom3,053,20211224,16,1,16
1450,tom3,056,20211224,16,1,16
1451,tom3,056,20211224,16,1,16
1452,tom3,069,20211226,16,1,16
1453,tom3,070,20211226,16,1,16
1454,tom3,070,20211226,16,1,16
1455,tom3,073,20211226,16,1,16
1456,tom3,073,20211226,16,1,16
1457,tom3,073,20211226,16,1,16
1458,tom3,082,20211226,16,1,16
1459,tom3,084,20211226,15,1,15
1460,tom3,089,20211226,15,1,15
1461,tom3,089,20211226,15,1,15
1462,tom3,091,20211226,14,1,14
1463,tom3,091,20211226,14,1,14
1464,tom3,002,20211228,17,1,17
1465,tom3,002,20211228,17,1,17
1466,tom3,004,20211228,17,1,17
1467,tom3,004,20211228,17,1,17
1468,tom3,006,20211228,17,1,17
1469,tom3,007,20211228,15,1,15
1470,tom3,013,20211228,16,1,16
1471,tom3,033,20211229,16,1,16
1472,tom3,038,20211229,16,1,16
1473,tom3,039,20211229,16,1,16
1474,tom3,042,20211231,17,1,17
1475,tom3,042,20211231,17,1,17
1476,tom3,043,20211231,17,1,17
1477,tom3,045,20211231,17,1,17
1478,tom3,048,20211231,16,1,16
1479,tom3,048,20211231,16,1,16
1480,tom3,048,20211231,16,1,16
1481,tom3,049,20211231,17,1,17
1482,tom3,049,20211231,17,1,17
1483,tom3,052,20211231,17,1,17
1484,tom3,054,20211231,16,1,16
1485,tom3,054,20211231,16,1,16
1486,tom3,060,20211231,17,1,17
1487,tom4,043,20210911,2,1,2
1488,tom4,003,20211001,5,1,5
1489,tom4,003,20211001,5,1,5
1490,tom4,009,20211001,5,1,5
1491,tom4,010,20211001,5,1,5
1492,tom4,013,20211001,5,1,5
1493,tom4,017,20211001,5,1,5
1494,tom4,018,20211001,5,1,5
1495,tom4,018,20211001,5,1,5
1496,tom4,019,20211001,4,1,4
1497,tom4,025,20211001,5,1,5
1498,tom4,026,20211001,5,1,5
1499,tom4,037,20211002,5,1,5
1500,tom4,040,20211002,5,1,5
1501,tom4,040,20211002,5,1,5
1502,tom4,059,20211002,5,1,5
1503,tom4,096,20211003,5,1,5
1504,tom4,016,20211008,5,1,5
1505,tom4,018,20211008,5,1,5
1506,tom4,019,20211008,5,1,5
1507,tom4,022,20211009,6,1,6
1508,tom4,031,20211009,6,1,6
1509,tom4,041,20211009,6,1,6
1510,tom4,047,20211009,6,1,6
1511,tom4,047,20211009,6,1,6
1512,tom4,049,20211009,6,1,6
1513,tom4,051,20211009,6,1,6
1514,tom4,054,20211009,6,1,6
1515,tom4,056,20211009,6,1,6
1516,tom4,056,20211009,6,1,6
1517,tom4,058,20211009,6,1,6
1518,tom4,062,20211010,6,1,6
