,farm_id,number,date,numberOfFruitPerPlant,numberOfFruitPerTruss,fruitingNode
15397,tom4,016,20211001,1,2,2
15398,tom4,016,20211001,1,3,3
15399,tom4,016,20211001,1,3,3
15400,tom4,016,20211001,1,4,4
15401,tom4,016,20211001,1,4,4
15402,tom4,017,20211001,1,1,1
15403,tom4,017,20211001,1,1,1
15404,tom4,017,20211001,1,2,2
15405,tom4,017,20211001,1,2,2
15406,tom4,017,20211001,1,3,3
15407,tom4,017,20211001,1,3,3
15408,tom4,017,20211001,1,4,4
15409,tom4,017,20211001,1,4,4
15410,tom4,017,20211001,1,4,4
15411,tom4,017,20211001,1,5,5
15412,tom4,017,20211001,1,5,5
15413,tom4,018,20211001,1,1,1
15414,tom4,018,20211001,1,1,1
15415,tom4,018,20211001,1,1,1
15416,tom4,018,20211001,1,2,2
15417,tom4,018,20211001,1,2,2
15418,tom4,018,20211001,1,3,3
15419,tom4,018,20211001,1,4,4
15420,tom4,019,20211001,1,1,1
15421,tom4,019,20211001,1,1,1
15422,tom4,019,20211001,1,2,2
15423,tom4,019,20211001,1,3,3
15424,tom4,019,20211001,1,3,3
15425,tom4,019,20211001,1,4,4
15426,tom4,019,20211001,1,4,4
15427,tom4,020,20211001,1,1,1
15428,tom4,020,20211001,1,1,1
15429,tom4,020,20211001,1,1,1
15430,tom4,020,20211001,1,2,2
15431,tom4,020,20211001,1,2,2
15432,tom4,020,20211001,1,2,2
15433,tom4,020,20211001,1,3,3
15434,tom4,020,20211001,1,3,3
15435,tom4,020,20211001,1,4,4
15436,tom4,020,20211001,1,4,4
15437,tom4,020,20211001,1,4,4
15438,tom4,021,20211001,1,2,2
15439,tom4,021,20211001,1,3,3
15440,tom4,021,20211001,1,3,3
15441,tom4,021,20211001,1,4,4
15442,tom4,021,20211001,1,4,4
15443,tom4,021,20211001,1,4,4
15444,tom4,022,20211001,1,1,1
15445,tom4,022,20211001,1,1,1
15446,tom4,022,20211001,1,2,2
15447,tom4,022,20211001,1,3,3
15448,tom4,022,20211001,1,4,4
15449,tom4,022,20211001,1,4,4
15450,tom4,023,20211001,1,1,1
15451,tom4,023,20211001,1,1,1
15452,tom4,023,20211001,1,1,1
15453,tom4,023,20211001,1,2,2
15454,tom4,023,20211001,1,2,2
15455,tom4,023,20211001,1,3,3
15456,tom4,023,20211001,1,3,3
15457,tom4,023,20211001,1,4,4
15458,tom4,023,20211001,1,4,4
15459,tom4,023,20211001,1,4,4
15460,tom4,024,20211001,1,1,1
15461,tom4,024,20211001,1,2,2
15462,tom4,024,20211001,1,2,2
15463,tom4,024,20211001,1,2,2
15464,tom4,024,20211001,1,3,3
15465,tom4,024,20211001,1,3,3
15466,tom4,024,20211001,1,3,3
15467,tom4,024,20211001,1,4,4
15468,tom4,024,20211001,1,4,4
15469,tom4,024,20211001,1,4,4
15470,tom4,025,20211001,1,1,1
15471,tom4,025,20211001,1,1,1
15472,tom4,025,20211001,1,2,2
15473,tom4,025,20211001,1,2,2
15474,tom4,025,20211001,1,3,3
15475,tom4,026,20211001,1,1,1
15476,tom4,026,20211001,1,1,1
15477,tom4,026,20211001,1,1,1
15478,tom4,026,20211001,1,2,2
15479,tom4,026,20211001,1,2,2
15480,tom4,026,20211001,1,2,2
15481,tom4,026,20211001,1,2,2
15482,tom4,026,20211001,1,3,3
15483,tom4,026,20211001,1,3,3
15484,tom4,026,20211001,1,4,4
15485,tom4,027,20211001,1,1,1
15486,tom4,027,20211001,1,1,1
15487,tom4,027,20211001,1,1,1
15488,tom4,027,20211001,1,2,2
15489,tom4,027,20211001,1,2,2
15490,tom4,027,20211001,1,2,2
15491,tom4,027,20211001,1,3,3
15492,tom4,027,20211001,1,3,3
15493,tom4,027,20211001,1,4,4
15494,tom4,027,20211001,1,4,4
15495,tom4,028,20211001,1,1,1
15496,tom4,028,20211001,1,1,1
15497,tom4,028,20211001,1,2,2
15498,tom4,028,20211001,1,2,2
15499,tom4,028,20211001,1,3,3
15500,tom4,028,20211001,1,4,4
15501,tom4,028,20211001,1,4,4
15502,tom4,028,20211001,1,4,4
15503,tom4,029,20211001,1,1,1
15504,tom4,029,20211001,1,1,1
15505,tom4,029,20211001,1,1,1
15506,tom4,029,20211001,1,1,1
15507,tom4,029,20211001,1,2,2
15508,tom4,029,20211001,1,2,2
15509,tom4,029,20211001,1,2,2
15510,tom4,029,20211001,1,3,3
15511,tom4,029,20211001,1,3,3
15512,tom4,029,20211001,1,3,3
15513,tom4,029,20211001,1,3,3
15514,tom4,029,20211001,1,4,4
15515,tom4,029,20211001,1,4,4
15516,tom4,029,20211001,1,4,4
15517,tom4,029,20211001,1,4,4
15518,tom4,029,20211001,1,4,4
15519,tom4,029,20211001,1,5,5
15520,tom4,029,20211001,1,5,5
15521,tom4,029,20211001,1,5,5
15522,tom4,030,20211001,1,1,1
15523,tom4,030,20211001,1,1,1
15524,tom4,030,20211001,1,1,1
15525,tom4,030,20211001,1,2,2
15526,tom4,030,20211001,1,2,2
15527,tom4,030,20211001,1,3,3
15528,tom4,030,20211001,1,3,3
15529,tom4,030,20211001,1,4,4
15530,tom4,030,20211001,1,4,4
15531,tom4,030,20211001,1,4,4
15532,tom4,031,20211002,1,1,1
15533,tom4,031,20211002,1,1,1
15534,tom4,031,20211002,1,2,2
15535,tom4,031,20211002,1,2,2
15536,tom4,031,20211002,1,3,3
15537,tom4,031,20211002,1,3,3
15538,tom4,031,20211002,1,4,4
15539,tom4,031,20211002,1,4,4
15540,tom4,031,20211002,1,4,4
15541,tom4,032,20211002,1,2,2
15542,tom4,032,20211002,1,3,3
15543,tom4,032,20211002,1,4,4
15544,tom4,033,20211002,1,2,2
15545,tom4,033,20211002,1,3,3
15546,tom4,033,20211002,1,3,3
15547,tom4,034,20211002,1,1,1
15548,tom4,034,20211002,1,2,2
15549,tom4,034,20211002,1,2,2
15550,tom4,034,20211002,1,3,3
15551,tom4,035,20211002,1,1,1
15552,tom4,035,20211002,1,2,2
15553,tom4,035,20211002,1,2,2
15554,tom4,035,20211002,1,2,2
15555,tom4,035,20211002,1,3,3
15556,tom4,035,20211002,1,3,3
15557,tom4,035,20211002,1,4,4
15558,tom4,036,20211002,1,1,1
15559,tom4,036,20211002,1,2,2
15560,tom4,036,20211002,1,2,2
15561,tom4,036,20211002,1,3,3
15562,tom4,036,20211002,1,3,3
15563,tom4,036,20211002,1,4,4
15564,tom4,036,20211002,1,4,4
15565,tom4,037,20211002,1,1,1
15566,tom4,037,20211002,1,1,1
15567,tom4,037,20211002,1,2,2
15568,tom4,037,20211002,1,2,2
15569,tom4,037,20211002,1,3,3
15570,tom4,037,20211002,1,3,3
15571,tom4,037,20211002,1,4,4
15572,tom4,038,20211002,1,1,1
15573,tom4,038,20211002,1,1,1
15574,tom4,038,20211002,1,2,2
15575,tom4,038,20211002,1,3,3
15576,tom4,038,20211002,1,3,3
15577,tom4,039,20211002,1,1,1
15578,tom4,039,20211002,1,1,1
15579,tom4,039,20211002,1,2,2
15580,tom4,039,20211002,1,2,2
15581,tom4,039,20211002,1,3,3
15582,tom4,039,20211002,1,3,3
15583,tom4,039,20211002,1,4,4
15584,tom4,039,20211002,1,4,4
15585,tom4,039,20211002,1,4,4
15586,tom4,040,20211002,1,1,1
15587,tom4,040,20211002,1,1,1
15588,tom4,040,20211002,1,1,1
15589,tom4,040,20211002,1,2,2
15590,tom4,040,20211002,1,2,2
15591,tom4,040,20211002,1,2,2
15592,tom4,040,20211002,1,4,4
15593,tom4,040,20211002,1,4,4
15594,tom4,041,20211002,1,1,1
15595,tom4,041,20211002,1,1,1
15596,tom4,041,20211002,1,1,1
15597,tom4,041,20211002,1,2,2
15598,tom4,041,20211002,1,3,3
15599,tom4,041,20211002,1,3,3
15600,tom4,041,20211002,1,4,4
15601,tom4,042,20211002,1,1,1
15602,tom4,042,20211002,1,1,1
15603,tom4,042,20211002,1,1,1
15604,tom4,042,20211002,1,2,2
15605,tom4,042,20211002,1,2,2
15606,tom4,042,20211002,1,2,2
15607,tom4,042,20211002,1,3,3
15608,tom4,042,20211002,1,4,4
15609,tom4,042,20211002,1,4,4
15610,tom4,043,20211002,1,1,1
15611,tom4,043,20211002,1,1,1
15612,tom4,043,20211002,1,2,2
15613,tom4,043,20211002,1,2,2
15614,tom4,043,20211002,1,2,2
15615,tom4,043,20211002,1,2,2
15616,tom4,043,20211002,1,2,2
15617,tom4,043,20211002,1,3,3
15618,tom4,043,20211002,1,3,3
15619,tom4,043,20211002,1,3,3
15620,tom4,043,20211002,1,4,4
15621,tom4,043,20211002,1,4,4
15622,tom4,044,20211002,1,1,1
15623,tom4,044,20211002,1,1,1
15624,tom4,044,20211002,1,2,2
15625,tom4,044,20211002,1,2,2
15626,tom4,044,20211002,1,3,3
15627,tom4,044,20211002,1,4,4
15628,tom4,045,20211002,1,1,1
15629,tom4,045,20211002,1,1,1
15630,tom4,045,20211002,1,2,2
15631,tom4,045,20211002,1,2,2
15632,tom4,045,20211002,1,2,2
15633,tom4,045,20211002,1,3,3
15634,tom4,045,20211002,1,3,3
15635,tom4,045,20211002,1,3,3
15636,tom4,046,20211002,1,1,1
15637,tom4,046,20211002,1,1,1
15638,tom4,046,20211002,1,1,1
15639,tom4,046,20211002,1,2,2
15640,tom4,046,20211002,1,2,2
15641,tom4,046,20211002,1,3,3
15642,tom4,046,20211002,1,3,3
15643,tom4,046,20211002,1,4,4
15644,tom4,046,20211002,1,4,4
15645,tom4,046,20211002,1,4,4
15646,tom4,047,20211002,1,1,1
15647,tom4,047,20211002,1,2,2
15648,tom4,047,20211002,1,2,2
15649,tom4,047,20211002,1,3,3
15650,tom4,047,20211002,1,3,3
15651,tom4,047,20211002,1,3,3
15652,tom4,047,20211002,1,4,4
15653,tom4,047,20211002,1,4,4
15654,tom4,048,20211002,1,1,1
15655,tom4,048,20211002,1,1,1
15656,tom4,048,20211002,1,1,1
15657,tom4,048,20211002,1,3,3
15658,tom4,048,20211002,1,3,3
15659,tom4,048,20211002,1,4,4
15660,tom4,048,20211002,1,4,4
15661,tom4,049,20211002,1,1,1
15662,tom4,049,20211002,1,1,1
15663,tom4,049,20211002,1,2,2
15664,tom4,049,20211002,1,2,2
15665,tom4,049,20211002,1,3,3
15666,tom4,049,20211002,1,3,3
15667,tom4,049,20211002,1,3,3
15668,tom4,049,20211002,1,4,4
15669,tom4,049,20211002,1,4,4
15670,tom4,049,20211002,1,4,4
15671,tom4,050,20211002,1,1,1
15672,tom4,050,20211002,1,1,1
15673,tom4,050,20211002,1,1,1
15674,tom4,050,20211002,1,2,2
15675,tom4,050,20211002,1,3,3
15676,tom4,050,20211002,1,3,3
15677,tom4,050,20211002,1,4,4
15678,tom4,051,20211002,1,1,1
15679,tom4,051,20211002,1,1,1
15680,tom4,051,20211002,1,1,1
15681,tom4,051,20211002,1,2,2
15682,tom4,051,20211002,1,3,3
15683,tom4,051,20211002,1,3,3
15684,tom4,051,20211002,1,3,3
15685,tom4,051,20211002,1,4,4
15686,tom4,051,20211002,1,4,4
15687,tom4,052,20211002,1,1,1
15688,tom4,052,20211002,1,1,1
15689,tom4,052,20211002,1,1,1
15690,tom4,052,20211002,1,2,2
15691,tom4,052,20211002,1,2,2
15692,tom4,052,20211002,1,2,2
15693,tom4,052,20211002,1,2,2
15694,tom4,052,20211002,1,3,3
15695,tom4,052,20211002,1,4,4
15696,tom4,052,20211002,1,4,4
15697,tom4,053,20211002,1,1,1
15698,tom4,053,20211002,1,2,2
15699,tom4,053,20211002,1,3,3
15700,tom4,053,20211002,1,3,3
15701,tom4,053,20211002,1,4,4
15702,tom4,053,20211002,1,4,4
15703,tom4,053,20211002,1,4,4
15704,tom4,054,20211002,1,1,1
15705,tom4,054,20211002,1,2,2
15706,tom4,054,20211002,1,2,2
15707,tom4,054,20211002,1,3,3
15708,tom4,054,20211002,1,3,3
15709,tom4,054,20211002,1,4,4
15710,tom4,055,20211002,1,1,1
15711,tom4,055,20211002,1,1,1
15712,tom4,055,20211002,1,2,2
15713,tom4,055,20211002,1,2,2
15714,tom4,055,20211002,1,3,3
15715,tom4,055,20211002,1,3,3
15716,tom4,055,20211002,1,4,4
15717,tom4,055,20211002,1,4,4
15718,tom4,056,20211002,1,1,1
15719,tom4,056,20211002,1,2,2
15720,tom4,056,20211002,1,2,2
15721,tom4,056,20211002,1,3,3
15722,tom4,056,20211002,1,3,3
15723,tom4,056,20211002,1,4,4
15724,tom4,056,20211002,1,4,4
15725,tom4,057,20211002,1,1,1
15726,tom4,057,20211002,1,2,2
15727,tom4,057,20211002,1,3,3
15728,tom4,057,20211002,1,4,4
15729,tom4,058,20211002,1,1,1
15730,tom4,058,20211002,1,1,1
15731,tom4,058,20211002,1,1,1
15732,tom4,058,20211002,1,3,3
15733,tom4,058,20211002,1,3,3
15734,tom4,058,20211002,1,4,4
15735,tom4,059,20211002,1,3,3
15736,tom4,059,20211002,1,4,4
15737,tom4,059,20211002,1,4,4
15738,tom4,060,20211002,1,1,1
15739,tom4,060,20211002,1,1,1
15740,tom4,060,20211002,1,1,1
15741,tom4,060,20211002,1,2,2
15742,tom4,060,20211002,1,2,2
15743,tom4,060,20211002,1,3,3
15744,tom4,060,20211002,1,3,3
15745,tom4,060,20211002,1,4,4
15746,tom4,061,20211002,1,1,1
15747,tom4,061,20211002,1,1,1
15748,tom4,061,20211002,1,1,1
15749,tom4,061,20211002,1,2,2
15750,tom4,061,20211002,1,2,2
15751,tom4,061,20211002,1,3,3
15752,tom4,061,20211002,1,4,4
15753,tom4,062,20211002,1,1,1
15754,tom4,062,20211002,1,1,1
15755,tom4,062,20211002,1,2,2
15756,tom4,062,20211002,1,2,2
15757,tom4,062,20211002,1,3,3
15758,tom4,062,20211002,1,3,3
15759,tom4,062,20211002,1,4,4
15760,tom4,062,20211002,1,4,4
15761,tom4,063,20211002,1,1,1
15762,tom4,063,20211002,1,1,1
15763,tom4,063,20211002,1,1,1
15764,tom4,063,20211002,1,2,2
15765,tom4,063,20211002,1,3,3
15766,tom4,063,20211002,1,4,4
15767,tom4,063,20211002,1,4,4
15768,tom4,064,20211002,1,1,1
15769,tom4,064,20211002,1,1,1
15770,tom4,064,20211002,1,2,2
15771,tom4,064,20211002,1,2,2
15772,tom4,064,20211002,1,3,3
15773,tom4,064,20211002,1,4,4
15774,tom4,064,20211002,1,4,4
15775,tom4,065,20211002,1,1,1
15776,tom4,065,20211002,1,1,1
15777,tom4,065,20211002,1,2,2
15778,tom4,065,20211002,1,3,3
15779,tom4,065,20211002,1,3,3
15780,tom4,066,20211003,1,1,1
15781,tom4,066,20211003,1,1,1
15782,tom4,066,20211003,1,2,2
15783,tom4,066,20211003,1,3,3
15784,tom4,067,20211003,1,1,1
15785,tom4,067,20211003,1,2,2
15786,tom4,067,20211003,1,2,2
15787,tom4,067,20211003,1,3,3
15788,tom4,067,20211003,1,4,4
15789,tom4,068,20211004,1,1,1
15790,tom4,068,20211004,1,1,1
15791,tom4,068,20211004,1,1,1
15792,tom4,068,20211004,1,2,2
15793,tom4,068,20211004,1,3,3
15794,tom4,068,20211004,1,4,4
15795,tom4,069,20211004,1,1,1
15796,tom4,069,20211004,1,1,1
15797,tom4,069,20211004,1,2,2
15798,tom4,069,20211004,1,3,3
15799,tom4,069,20211004,1,3,3
15800,tom4,069,20211004,1,4,4
15801,tom4,069,20211004,1,4,4
15802,tom4,070,20211004,1,2,2
15803,tom4,070,20211004,1,3,3
15804,tom4,070,20211004,1,3,3
15805,tom4,070,20211004,1,4,4
15806,tom4,071,20211003,1,2,2
15807,tom4,071,20211003,1,2,2
15808,tom4,071,20211003,1,2,2
15809,tom4,071,20211003,1,3,3
15810,tom4,071,20211003,1,3,3
15811,tom4,071,20211003,1,3,3
15812,tom4,071,20211003,1,4,4
15813,tom4,071,20211003,1,4,4
15814,tom4,071,20211003,1,4,4
15815,tom4,072,20211003,1,1,1
15816,tom4,072,20211003,1,1,1
15817,tom4,072,20211003,1,2,2
15818,tom4,072,20211003,1,3,3
15819,tom4,072,20211003,1,3,3
15820,tom4,072,20211003,1,3,3
15821,tom4,072,20211003,1,4,4
15822,tom4,073,20211003,1,1,1
15823,tom4,073,20211003,1,1,1
15824,tom4,073,20211003,1,1,1
15825,tom4,073,20211003,1,2,2
15826,tom4,073,20211003,1,2,2
15827,tom4,073,20211003,1,3,3
15828,tom4,073,20211003,1,3,3
15829,tom4,073,20211003,1,3,3
15830,tom4,073,20211003,1,4,4
15831,tom4,073,20211003,1,4,4
15832,tom4,074,20211003,1,1,1
15833,tom4,074,20211003,1,1,1
15834,tom4,074,20211003,1,3,3
15835,tom4,074,20211003,1,3,3
15836,tom4,074,20211003,1,3,3
15837,tom4,074,20211003,1,4,4
15838,tom4,074,20211003,1,4,4
15839,tom4,075,20211003,1,1,1
15840,tom4,075,20211003,1,2,2
15841,tom4,075,20211003,1,3,3
15842,tom4,075,20211003,1,3,3
15843,tom4,075,20211003,1,4,4
15844,tom4,075,20211003,1,4,4
15845,tom4,075,20211003,1,4,4
15846,tom4,076,20211003,1,1,1
15847,tom4,076,20211003,1,1,1
15848,tom4,076,20211003,1,2,2
15849,tom4,076,20211003,1,3,3
15850,tom4,077,20211003,1,1,1
15851,tom4,077,20211003,1,1,1
15852,tom4,077,20211003,1,3,3
15853,tom4,077,20211003,1,4,4
15854,tom4,077,20211003,1,4,4
15855,tom4,078,20211003,1,2,2
15856,tom4,078,20211003,1,2,2
15857,tom4,078,20211003,1,2,2
15858,tom4,078,20211003,1,2,2
15859,tom4,078,20211003,1,2,2
15860,tom4,078,20211003,1,2,2
15861,tom4,078,20211003,1,3,3
15862,tom4,078,20211003,1,3,3
15863,tom4,079,20210926,1,1,1
15864,tom4,079,20210926,1,1,1
15865,tom4,079,20211003,1,1,1
15866,tom4,079,20211003,1,1,1
15867,tom4,079,20210926,1,2,2
15868,tom4,079,20210926,1,2,2
15869,tom4,079,20211003,1,2,2
15870,tom4,079,20211003,1,2,2
15871,tom4,079,20211003,1,3,3
15872,tom4,079,20211003,1,4,4
15873,tom4,079,20211003,1,4,4
15874,tom4,079,20211003,1,4,4
15875,tom4,080,20210926,1,1,1
15876,tom4,080,20211003,1,1,1
15877,tom4,080,20211003,1,1,1
15878,tom4,080,20210926,1,2,2
15879,tom4,080,20210926,1,2,2
15880,tom4,080,20210926,1,2,2
15881,tom4,080,20211003,1,2,2
15882,tom4,080,20211003,1,2,2
15883,tom4,080,20211003,1,4,4
15884,tom4,081,20210926,1,1,1
15885,tom4,081,20210926,1,1,1
15886,tom4,081,20210926,1,1,1
15887,tom4,081,20211003,1,1,1
15888,tom4,081,20211003,1,1,1
15889,tom4,081,20210926,1,2,2
15890,tom4,081,20210926,1,2,2
15891,tom4,081,20211003,1,2,2
15892,tom4,081,20211003,1,2,2
15893,tom4,081,20211003,1,2,2
15894,tom4,081,20210926,1,3,3
15895,tom4,081,20210926,1,3,3
15896,tom4,081,20211003,1,3,3
15897,tom4,081,20211003,1,3,3
15898,tom4,081,20211003,1,3,3
15899,tom4,081,20211003,1,4,4
15900,tom4,081,20211003,1,4,4
15901,tom4,081,20211003,1,4,4
15902,tom4,082,20210926,1,1,1
15903,tom4,082,20211003,1,1,1
15904,tom4,082,20210926,1,2,2
15905,tom4,082,20210926,1,2,2
15906,tom4,082,20211003,1,2,2
15907,tom4,082,20211003,1,2,2
15908,tom4,082,20210926,1,3,3
15909,tom4,082,20210926,1,3,3
15910,tom4,082,20211003,1,3,3
15911,tom4,082,20211003,1,4,4
15912,tom4,082,20211003,1,4,4
15913,tom4,082,20211003,1,5,5
15914,tom4,082,20211003,1,5,5
15915,tom4,083,20211003,1,1,1
15916,tom4,083,20210926,1,2,2
15917,tom4,083,20211003,1,2,2
15918,tom4,083,20211003,1,2,2
15919,tom4,083,20211003,1,3,3
15920,tom4,083,20211003,1,3,3
15921,tom4,083,20211003,1,4,4
15922,tom4,084,20210926,1,1,1
15923,tom4,084,20210926,1,1,1
15924,tom4,084,20211003,1,1,1
15925,tom4,084,20211003,1,1,1
15926,tom4,084,20210926,1,2,2
15927,tom4,084,20211003,1,2,2
15928,tom4,084,20211003,1,2,2
15929,tom4,084,20211003,1,2,2
15930,tom4,084,20210926,1,3,3
15931,tom4,084,20210926,1,3,3
15932,tom4,084,20210926,1,3,3
15933,tom4,084,20211003,1,3,3
15934,tom4,084,20211003,1,3,3
15935,tom4,084,20211003,1,4,4
15936,tom4,084,20211003,1,4,4
15937,tom4,084,20211003,1,4,4
15938,tom4,085,20210926,1,1,1
15939,tom4,085,20210926,1,1,1
15940,tom4,085,20211003,1,1,1
15941,tom4,085,20210926,1,2,2
15942,tom4,085,20210926,1,2,2
15943,tom4,085,20211003,1,2,2
15944,tom4,085,20210926,1,3,3
15945,tom4,085,20210926,1,3,3
15946,tom4,085,20211003,1,3,3
15947,tom4,085,20211003,1,4,4
15948,tom4,086,20211003,1,1,1
15949,tom4,086,20211003,1,2,2
15950,tom4,086,20211003,1,2,2
15951,tom4,086,20211003,1,2,2
15952,tom4,086,20211003,1,3,3
15953,tom4,086,20211003,1,4,4
15954,tom4,086,20211003,1,4,4
15955,tom4,087,20210926,1,1,1
15956,tom4,087,20210926,1,1,1
15957,tom4,087,20210926,1,1,1
15958,tom4,087,20211003,1,1,1
15959,tom4,087,20211003,1,2,2
15960,tom4,087,20211003,1,2,2
15961,tom4,087,20210926,1,3,3
15962,tom4,087,20211003,1,3,3
15963,tom4,087,20211003,1,3,3
15964,tom4,087,20211003,1,3,3
15965,tom4,087,20211003,1,4,4
15966,tom4,087,20211003,1,4,4
15967,tom4,087,20211003,1,4,4
15968,tom4,088,20211003,1,1,1
15969,tom4,088,20211003,1,1,1
15970,tom4,088,20210926,1,2,2
15971,tom4,088,20210926,1,2,2
15972,tom4,088,20211003,1,2,2
15973,tom4,088,20211003,1,2,2
15974,tom4,088,20210926,1,3,3
15975,tom4,088,20210926,1,3,3
15976,tom4,088,20211003,1,3,3
15977,tom4,088,20211003,1,3,3
15978,tom4,088,20211003,1,4,4
15979,tom4,088,20211003,1,4,4
15980,tom4,088,20211003,1,4,4
15981,tom4,089,20210926,1,1,1
15982,tom4,089,20210926,1,1,1
15983,tom4,089,20210926,1,1,1
15984,tom4,089,20211003,1,1,1
15985,tom4,089,20211003,1,1,1
15986,tom4,089,20211003,1,1,1
15987,tom4,089,20210926,1,2,2
15988,tom4,089,20210926,1,2,2
15989,tom4,089,20210926,1,2,2
15990,tom4,089,20210926,1,2,2
15991,tom4,089,20211003,1,2,2
15992,tom4,089,20211003,1,2,2
15993,tom4,089,20210926,1,3,3
15994,tom4,089,20210926,1,3,3
15995,tom4,089,20211003,1,3,3
15996,tom4,089,20211003,1,3,3
15997,tom4,089,20211003,1,4,4
15998,tom4,090,20210926,1,1,1
15999,tom4,090,20210926,1,1,1
16000,tom4,090,20210926,1,1,1
16001,tom4,090,20211003,1,1,1
16002,tom4,090,20211003,1,2,2
16003,tom4,090,20211003,1,2,2
16004,tom4,090,20211003,1,2,2
16005,tom4,090,20210926,1,3,3
16006,tom4,090,20210926,1,3,3
16007,tom4,090,20210926,1,3,3
16008,tom4,090,20211003,1,3,3
16009,tom4,090,20211003,1,3,3
16010,tom4,090,20211003,1,4,4
16011,tom4,091,20210926,1,1,1
16012,tom4,091,20211003,1,1,1
16013,tom4,091,20210926,1,2,2
16014,tom4,091,20210926,1,2,2
16015,tom4,091,20211003,1,2,2
16016,tom4,091,20211003,1,2,2
16017,tom4,091,20211003,1,2,2
16018,tom4,091,20211003,1,3,3
16019,tom4,091,20211003,1,3,3
16020,tom4,091,20211003,1,3,3
16021,tom4,091,20211003,1,4,4
16022,tom4,091,20211003,1,4,4
16023,tom4,092,20210926,1,1,1
16024,tom4,092,20210926,1,1,1
16025,tom4,092,20210926,1,1,1
16026,tom4,092,20211003,1,1,1
16027,tom4,092,20210926,1,2,2
16028,tom4,092,20210926,1,2,2
16029,tom4,092,20211003,1,2,2
16030,tom4,092,20211003,1,2,2
16031,tom4,092,20210926,1,3,3
16032,tom4,092,20210926,1,3,3
16033,tom4,092,20211003,1,3,3
16034,tom4,092,20211003,1,3,3
16035,tom4,092,20211003,1,4,4
16036,tom4,092,20211003,1,4,4
16037,tom4,093,20210926,1,1,1
16038,tom4,093,20211003,1,1,1
16039,tom4,093,20210926,1,2,2
16040,tom4,093,20210926,1,2,2
16041,tom4,093,20210926,1,2,2
16042,tom4,093,20211003,1,2,2
16043,tom4,093,20210926,1,3,3
16044,tom4,093,20210926,1,3,3
16045,tom4,093,20211003,1,3,3
16046,tom4,093,20211003,1,3,3
16047,tom4,093,20211003,1,4,4
16048,tom4,094,20210926,1,1,1
16049,tom4,094,20211003,1,1,1
16050,tom4,094,20211003,1,1,1
16051,tom4,094,20210926,1,2,2
16052,tom4,094,20210926,1,2,2
16053,tom4,094,20211003,1,2,2
16054,tom4,094,20211003,1,2,2
16055,tom4,094,20210926,1,3,3
16056,tom4,094,20210926,1,3,3
16057,tom4,094,20211003,1,4,4
16058,tom4,094,20211003,1,4,4
16059,tom4,094,20211003,1,4,4
16060,tom4,094,20211003,1,4,4
16061,tom4,094,20211003,1,4,4
16062,tom4,095,20210926,1,1,1
16063,tom4,095,20210926,1,1,1
16064,tom4,095,20210926,1,1,1
16065,tom4,095,20210926,1,2,2
16066,tom4,095,20210926,1,2,2
16067,tom4,095,20210926,1,2,2
16068,tom4,095,20211003,1,2,2
16069,tom4,095,20211003,1,2,2
16070,tom4,095,20211003,1,2,2
16071,tom4,095,20211003,1,3,3
16072,tom4,095,20211003,1,4,4
16073,tom4,096,20210926,1,1,1
16074,tom4,096,20211003,1,1,1
16075,tom4,096,20211003,1,1,1
16076,tom4,096,20211003,1,1,1
16077,tom4,096,20210926,1,2,2
16078,tom4,096,20211003,1,2,2
16079,tom4,096,20211003,1,2,2
16080,tom4,096,20211003,1,2,2
16081,tom4,096,20210926,1,3,3
16082,tom4,096,20210926,1,3,3
16083,tom4,096,20211003,1,3,3
16084,tom4,096,20211003,1,3,3
16085,tom4,096,20211003,1,4,4
16086,tom4,097,20210926,1,1,1
16087,tom4,097,20210926,1,1,1
16088,tom4,097,20211003,1,1,1
16089,tom4,097,20211003,1,1,1
16090,tom4,097,20210926,1,2,2
16091,tom4,097,20210926,1,2,2
16092,tom4,097,20211003,1,2,2
16093,tom4,097,20211003,1,2,2
16094,tom4,097,20211003,1,3,3
16095,tom4,097,20211003,1,3,3
16096,tom4,097,20211003,1,3,3
16097,tom4,097,20211003,1,4,4
16098,tom4,097,20211003,1,4,4
16099,tom4,098,20210926,1,1,1
16100,tom4,098,20211003,1,1,1
16101,tom4,098,20211003,1,1,1
16102,tom4,098,20210926,1,2,2
16103,tom4,098,20211003,1,2,2
16104,tom4,098,20211003,1,2,2
16105,tom4,098,20210926,1,3,3
16106,tom4,098,20210926,1,3,3
16107,tom4,098,20211003,1,3,3
16108,tom4,098,20211003,1,3,3
16109,tom4,098,20211003,1,4,4
16110,tom4,098,20211003,1,4,4
16111,tom4,099,20211003,1,1,1
16112,tom4,099,20211003,1,1,1
16113,tom4,099,20211003,1,1,1
16114,tom4,099,20211003,1,1,1
16115,tom4,099,20210926,1,2,2
16116,tom4,099,20210926,1,2,2
16117,tom4,099,20210926,1,2,2
16118,tom4,099,20211003,1,2,2
16119,tom4,099,20211003,1,2,2
16120,tom4,099,20211003,1,2,2
16121,tom4,099,20211003,1,2,2
16122,tom4,099,20211003,1,2,2
16123,tom4,099,20210926,1,3,3
16124,tom4,099,20210926,1,3,3
16125,tom4,099,20210926,1,3,3
16126,tom4,099,20211003,1,3,3
16127,tom4,099,20211003,1,3,3
16128,tom4,099,20211003,1,3,3
16129,tom4,099,20211003,1,4,4
16130,tom4,099,20211003,1,4,4
